n,m,k,apwelfare,aprevenue,apef,apefloss,apmc,apmcloss,aptime,uswelfare,usrevenue,usef,usefloss,usmc,usmcloss,ustime,gwwelfare,gwrevenue,gwef,gwefloss,gwmc,gwmcloss,gwtime,gewelfare,gerevenue,geef,geefloss,gemc,gemcloss,getime,owwelfare,owrevenue,owef,owefloss,owmc,owmcloss,owtime,oewelfare,oerevenue,oeef,oeefloss,oemc,oemcloss,oetime
2,9,1,1,1,0,0,0,0,2.07097899999999988e-05,0.732675773667459174,0.732675773667459174,0,0,0.5,0.5,0.000111795619999999999,1,1,0,0,0,0,9.6435699999999999e-06,0.46348442917087096,0.46348442917087096,0.412222222222222212,0.604236397190674568,0,0,7.43327999999999992e-06,1,1,0,0,0,0,0.00750792794999999985,0.46348442917087096,0.46348442917087096,0.412222222222222212,0.604236397190674568,0,0,0.00744696190000000008
2,9,2,1,1,0,0,0,0,2.06518000000000011e-05,1,1,0,0,0,0,0.00011723212,1,1,0,0,0,0,1.12109600000000005e-05,0.331950607249623997,0.331950607249623997,0.422222222222222221,0.592328714406623713,0,0,7.50896000000000019e-06,1,1,0,0,0,0,0.00725003431000000031,0.331950607249623997,0.331950607249623997,0.422222222222222221,0.592328714406623713,0,0,0.00711502616000000022
2,10,1,1,1,0,0,0,0,2.3739050000000001e-05,0.769101144976678475,0.769101144976678475,0,0,0.5,0.5,0.000166947920000000009,1,1,0,0,0,0,1.20766299999999993e-05,0.398252860612539117,0.398252860612539117,0.394000000000000017,0.624555127810490052,0,0,8.81882000000000072e-06,1,1,0,0,0,0,0.00753322403999999966,0.398252860612539117,0.398252860612539117,0.394000000000000017,0.624555127810490052,0,0,0.00744810953000000012
2,10,2,1,1,0,0,0,0,2.38205700000000015e-05,1,1,0,0,0,0,0.000141927670000000004,1,1,0,0,0,0,1.16951799999999997e-05,0.286886708887660047,0.286886708887660047,0.453000000000000014,0.635566893034053115,0,0,8.13470000000000023e-06,1,1,0,0,0,0,0.00747115659999999984,0.286886708887660047,0.286886708887660047,0.453000000000000014,0.635566893034053115,0,0,0.00734675390000000001
2,11,1,1,1,0,0,0,0,2.14374599999999999e-05,0.697730000785827031,0.697730000785827031,0,0,0.5,0.5,0.000139696610000000001,1,1,0,0,0,0,1.06274600000000001e-05,0.477545058630055363,0.477545058630055363,0.353636363636363638,0.557624194950531282,0,0,7.5561700000000002e-06,1,1,0,0,0,0,0.00775616983000000041,0.477545058630055363,0.477545058630055363,0.353636363636363638,0.557624194950531282,0,0,0.00744163050999999999
2,11,2,1,1,0,0,0,0,1.92013599999999994e-05,1,1,0,0,0,0,0.000140067640000000003,1,1,0,0,0,0,1.09320999999999999e-05,0.221963081241583787,0.221963081241583787,0.523636363636363678,0.690192132075308495,0,0,7.67846e-06,1,1,0,0,0,0,0.0073775389999999998,0.221963081241583787,0.221963081241583787,0.523636363636363678,0.690192132075308495,0,0,0.00717439464999999974
2,12,1,1,1,0,0,0,0,2.18509000000000011e-05,0.73065093130773795,0.73065093130773795,0,0,0.5,0.5,0.000160867610000000005,1,1,0,0,0,0,1.09362700000000002e-05,0.339817398171344598,0.339817398171344598,0.410833333333333328,0.682972772308344744,0,0,7.56031999999999998e-06,1,1,0,0,0,0,0.0073610710200000002,0.339817398171344598,0.339817398171344598,0.410833333333333328,0.682972772308344744,0,0,0.00736236761000000003
2,12,2,1,1,0,0,0,0,2.08126099999999986e-05,1,1,0,0,0,0,0.000168977380000000005,1,1,0,0,0,0,1.19724499999999992e-05,0.353429749975671892,0.353429749975671892,0.455833333333333313,0.556324765178692004,0,0,8.66012000000000002e-06,1,1,0,0,0,0,0.00730111894000000025,0.353429749975671892,0.353429749975671892,0.455833333333333313,0.556324765178692004,0,0,0.00731717294999999993
2,13,1,1,1,0,0,0,0,2.27642000000000014e-05,0.72220713301015016,0.72220713301015016,0,0,0.5,0.5,0.000195571349999999999,1,1,0,0,0,0,1.207928e-05,0.390284571275243408,0.390284571275243408,0.424615384615384617,0.633061823701165483,0,0,9.37320000000000031e-06,1,1,0,0,0,0,0.00770110146000000002,0.390284571275243408,0.390284571275243408,0.424615384615384617,0.633061823701165483,0,0,0.0073933935100000004
2,13,2,1,1,0,0,0,0,2.26858800000000011e-05,1,1,0,0,0,0,0.000213464450000000006,1,1,0,0,0,0,1.36067699999999995e-05,0.280398285416807669,0.280398285416807669,0.480000000000000038,0.634521613092870251,0,0,9.50296999999999992e-06,1,1,0,0,0,0,0.00742372578000000029,0.280398285416807669,0.280398285416807669,0.480000000000000038,0.634521613092870251,0,0,0.00731227811000000061
2,14,1,1,1,0,0,0,0,2.42962999999999998e-05,0.712146895744706021,0.712146895744706021,0,0,0.5,0.5,0.000262016350000000018,1,1,0,0,0,0,1.34153800000000006e-05,0.356057055823834789,0.356057055823834789,0.434999999999999998,0.65753860345199755,0,0,9.94285999999999987e-06,1,1,0,0,0,0,0.00777804227000000042,0.356057055823834789,0.356057055823834789,0.434999999999999998,0.65753860345199755,0,0,0.00767296540999999957
2,14,2,1,1,0,0,0,0,2.31403300000000014e-05,1,1,0,0,0,0,0.000234129949999999993,1,1,0,0,0,0,1.43168800000000004e-05,0.239082349750850243,0.239082349750850243,0.49357142857142855,0.656941654177393475,0,0,9.73504000000000022e-06,1,1,0,0,0,0,0.00767219251000000012,0.239082349750850243,0.239082349750850243,0.49357142857142855,0.656941654177393475,0,0,0.00754881094000000013
2,15,1,1,1,0,0,0,0,2.42210500000000008e-05,0.707020059396431866,0.707020059396431866,0,0,0.5,0.5,0.000251710449999999978,1,1,0,0,0,0,1.32334900000000006e-05,0.318465101376689652,0.318465101376689652,0.415333333333333332,0.668956829317750801,0,0,9.37647000000000037e-06,1,1,0,0,0,0,0.00790288144000000047,0.318465101376689652,0.318465101376689652,0.415333333333333332,0.668956829317750801,0,0,0.00776825084000000009
2,15,2,1,1,0,0,0,0,2.43783e-05,1,1,0,0,0,0,0.000264418229999999991,1,1,0,0,0,0,1.560044e-05,0.285872685760604983,0.285872685760604983,0.435999999999999999,0.623327182726654661,0,0,1.02336899999999993e-05,1,1,0,0,0,0,0.00766146700999999989,0.285872685760604983,0.285872685760604983,0.435999999999999999,0.623327182726654661,0,0,0.00747105350999999977
2,16,1,1,1,0,0,0,0,2.42263499999999989e-05,0.700803535574268777,0.700803535574268777,0,0,0.5,0.5,0.000276719560000000017,1,1,0,0,0,0,1.39076799999999993e-05,0.372332985831602459,0.372332985831602459,0.424375000000000002,0.618349109055385981,0,0,9.62150999999999997e-06,1,1,0,0,0,0,0.00790293517000000001,0.372332985831602459,0.372332985831602459,0.424375000000000002,0.618349109055385981,0,0,0.00763948616000000025
2,16,2,1,1,0,0,0,0,2.41766999999999984e-05,1,1,0,0,0,0,0.000305029680000000003,1,1,0,0,0,0,1.60268500000000006e-05,0.284725621138558649,0.284725621138558649,0.425000000000000044,0.621560999524403468,0,0,1.07066699999999999e-05,1,1,0,0,0,0,0.00779733287999999965,0.284725621138558649,0.284725621138558649,0.425000000000000044,0.621560999524403468,0,0,0.00783425830000000073
2,17,1,1,1,0,0,0,0,2.14623999999999997e-05,0.686648138064504865,0.686648138064504865,0,0,0.5,0.5,0.000316638840000000004,1,1,0,0,0,0,1.44943400000000005e-05,0.28529365586788985,0.28529365586788985,0.434117647058823553,0.718326985949485075,0,0,1.00368899999999997e-05,1,1,0,0,0,0,0.00797081617000000055,0.28529365586788985,0.28529365586788985,0.434117647058823553,0.718326985949485075,0,0,0.00773457367999999968
2,17,2,1,1,0,0,0,0,2.24467799999999986e-05,1,1,0,0,0,0,0.000326741209999999995,1,1,0,0,0,0,1.75494699999999999e-05,0.25997718881573828,0.25997718881573828,0.472352941176470587,0.634122505209093856,0,0,1.08633300000000002e-05,1,1,0,0,0,0,0.00788720516000000066,0.25997718881573828,0.25997718881573828,0.472352941176470587,0.634122505209093856,0,0,0.00767920009000000025
2,18,1,1,1,0,0,0,0,2.09513699999999986e-05,0.70829910523109274,0.70829910523109274,0,0,0.5,0.5,0.000339771979999999984,1,1,0,0,0,0,1.5347799999999999e-05,0.308830000359339107,0.308830000359339107,0.456666666666666665,0.695118533927202464,0,0,1.01757399999999992e-05,1,1,0,0,0,0,0.00794582549999999985,0.308830000359339107,0.308830000359339107,0.456666666666666665,0.695118533927202464,0,0,0.00775255441000000014
2,18,2,1,1,0,0,0,0,2.04513199999999999e-05,1,1,0,0,0,0,0.000367425559999999985,1,1,0,0,0,0,1.73983899999999986e-05,0.18104873107563077,0.18104873107563077,0.493888888888888877,0.704808561682576662,0,0,1.10940999999999994e-05,1,1,0,0,0,0,0.00803054224000000066,0.18104873107563077,0.18104873107563077,0.493888888888888877,0.704808561682576662,0,0,0.00779138277999999983
