n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2
9,20,0.25,0.999999947117104,493.654100000008,117.4532552,0,0,0.996277949830251,688.8103182,3.40859457,0,0.17,1,684.7367869,0.20996238,0,0
9,20,0.5,1,691.405000000031,214.0465651,0,0,1,793.4386807,3.07145813,0,0,1,793.4386807,0.19880895,0,0
9,20,0.75,0.999999995640497,765.74730000006,310.37765375,0,0,1,829.4344569,2.9651476,0,0,1,829.4344569,0.19042603,0,0
9,20,1,0.999999931497488,797.301000000076,365.95115298,0,0,1,846.4121618,2.88290399,0,0,1,846.4121618,0.18049239,0,0
10,2,0.25,1,1.34230000000003,0.32999868,0,0,0.972607744932352,117.7923194,1.23088981,0,8.19,1,58.9643451,0.08892559,0,0
10,2,0.5,1,0.546499999999992,0.28923139,0,0,0.963467277657533,150.7190989,1.26279657,0,8.11,1,38.522143,0.08579704,0,0
10,2,0.75,1,0.837899999999993,0.37452307,0,0,0.965271549459911,163.6987487,1.27395878,0,8.08,1,24.1784795,0.08479841,0,0
10,2,1,1,0.296899999999999,0.22050654,0,0,0.995351106554032,175.1132926,1.2419527,0,8.01,1,18.5551141,0.0853764,0,0
10,3,0.25,1,6.42679999999999,0.78446969,0,0,0.952388652474386,169.5895874,1.47495167,0,7.51,1,89.2574137,0.0937141199999999,0,0
10,3,0.5,1,2.43029999999999,0.48869697,0,0,0.948700938784721,221.3763619,1.57427783,0,7.22,1,61.1526831,0.10514144,0,0
10,3,0.75,1,1.40669999999998,0.494761040000001,0,0,0.973171277869819,243.9787045,1.59373634,0,7.1,1,40.9328575,0.10342222,0,0
10,3,1,1,1.15749999999999,0.46343624,0,0,0.971101173386266,256.7748826,1.56379346,0,7.1,1,28.8571481,0.10399582,0,0
10,4,0.25,1,10.7146000000002,1.15022103,0,0,0.955968524593041,232.1645571,1.80960774,0,6.5,1,133.9475559,0.11375503,0,0
10,4,0.5,1,7.60400000000007,1.06981527,0,0,0.95076093336718,285.4174066,2.02973171,0,6.37,1,87.3504373,0.13272567,0,0
10,4,0.75,1,5.07800000000001,1.02240636,0,0,0.958154887771377,316.3427709,1.96694792,0,6.23,1,55.3060678,0.13315847,0,0
10,4,1,1,2.73279999999997,0.71161288,0,0,0.956106116495349,334.4908172,1.96939548,0,6.2,1,44.0740303,0.1345234,0,0
10,5,0.25,1,20.7815,1.94854865,0,0,0.938596028655784,271.7855761,2.13737943,0,6.09,1,172.1453075,0.13299267,0,0
10,5,0.5,1,12.4778000000001,1.5444978,0,0,0.944587296116738,354.7730455,2.51569215,0,5.49,1,122.0752388,0.16452266,0,0
10,5,0.75,1,7.75909999999995,1.45406307,0,0,0.941190427119752,383.0298633,2.2771022,0,5.42,1,74.7394355,0.14663987,0,0
10,5,1,1,6.14969999999996,1.26949454,0,0,0.944390979072083,410.8843088,2.30760989,0,5.32,1,60.934516,0.15469893,0,0
10,6,0.25,1,27.7944000000002,2.59225375,0,0,0.944124656513734,320.2681658,2.34059824,0,5.44,1,207.3992235,0.13807695,0,0
10,6,0.5,1,19.6946000000002,2.30654883,0,0,0.935947612096839,420.3487028,2.69839136,0,4.68,1,153.8861985,0.1752948,0,0
10,6,0.75,1,15.4697999999999,2.53301203,0,0,0.938821521285566,459.859831,2.49889633,0,4.5,1,101.7155438,0.16610029,0,0
10,6,1,1,11.2170999999999,2.02698036,0,0,0.938014786851608,487.388943,2.59582802,0,4.47,1,81.9456269,0.17110472,0,0
10,7,0.25,1,48.4017,4.75812416,0,0,0.947039507826125,365.2013749,2.54966875,0,4.59,1,272.7647215,0.14699266,0,0
10,7,0.5,1,33.1090000000003,3.74085687,0,0,0.943566699637103,480.8136739,2.95781626,0,3.77,1,200.4640257,0.21082485,0,0
10,7,0.75,1,28.2698,4.23903533,0,0,0.930098066661676,526.821102,2.99718171,0,3.69,1,136.7671035,0.20397861,0,0
10,7,1,1,18.9624999999999,3.11820069,0,0,0.938533649466916,549.9151048,3.01610813,0,3.55,1,100.5279619,0.20740178,0,0
10,8,0.25,1,58.9246000000005,5.94376711,0,0,0.945982342767241,407.8416596,2.74689685,0,4.11,1,297.9537223,0.16523652,0,0
10,8,0.5,1,61.1559000000005,6.70707517,0,0,0.94899415771482,538.6743892,3.3372883,0,2.9,1,262.6542143,0.21009636,0,0
10,8,0.75,0.99999991186999,44.0052000000004,6.37750558,0,0,0.930129896607738,590.4886652,3.28873729,0,2.84,1,190.3837813,0.22542284,0,0
10,8,1,1,33.4197999999999,5.31473834,0,0,0.931009040028142,622.0082505,3.21000221,0,2.71,1,146.0188068,0.21480465,0,0
10,9,0.25,1,99.9355000000006,9.60326793,0,0,0.948973909118636,459.7081903,2.89265966,0,3.35,1,370.5201608,0.16168045,0,0
10,9,0.5,1,106.507200000001,11.12544217,0,0,0.939106731858022,600.1061969,3.44201966,0,2.24,1,399.1005049,0.20403164,0,0
10,9,0.75,1,62.3257000000008,8.15060247,0,0,0.923748031531066,647.8266493,3.84928628,0,2.06,1,277.0995763,0.20878337,0,0
10,9,1,1,48.8844000000001,8.0235547,0,0,0.932582132022676,698.7904016,3.4571322,0,1.82,1,202.329484,0.20758601,0,0
10,10,0.25,1,135.434100000001,12.61814619,0,0,0.955283492454808,479.8546628,3.05790916,0,3.1,1,399.3015571,0.16704567,0,0
10,10,0.5,1,192.908700000001,16.81753891,0,0,0.948892542390597,642.2976236,3.80683218,0,1.5,1,542.3297822,0.19823215,0,0
10,10,0.75,1,148.209700000002,16.4275897,0,0,0.954062774384093,716.8282601,3.76858086,0,0.94,1,665.3730937,0.20318436,0,0
10,10,1,1,107.104700000002,14.82103026,0,0,0.980582540536399,785.3267981,3.67336319,0,0.34,1,764.5568681,0.19176811,0,0
10,11,0.25,1,176.343600000001,18.02797939,0,0,0.969241651738721,523.117165,3.22231965,0,2.09,1,466.4924905,0.17454278,0,0
10,11,0.5,1,361.7619,32.79604755,0,0,0.967314680082899,684.8114193,3.77463724,0,0.87,1,642.9089595,0.19974657,0,0
10,11,0.75,1,544.198399999997,43.18861347,0,0,0.98577308392738,776.8840363,3.64325475,0,0.27,1,766.2076656,0.19377876,0,0
10,11,1,1,670.124600000003,53.28661008,0,0,0.986132678850847,832.8228703,3.59847866,0,0.22,1,825.346703,0.1859875,0,0
10,12,0.25,1,214.7174,22.87643784,0,0,0.960154329001367,549.077819,3.40428914,0,2.03,1,497.8099215,0.18348357,0,0
10,12,0.5,1,480.092899999999,53.16244216,0,0,0.971080875058572,721.2446936,3.88644376,0,0.65,1,702.8866877,0.20557756,0,0
10,12,0.75,1,651.600900000004,78.01337326,0,0,0.992921121232473,817.3772413,3.76067978,0,0.13,1,813.4954568,0.19933857,0,0
10,12,1,0.99999991356662,734.392900000018,90.61711614,0,0,0.999243433204583,861.7878971,3.78015512,0,0.00999999999999999,1,861.7639084,0.19860815,0,0
10,13,0.25,1,281.4514,33.52060812,0,0,0.975466960497453,611.6265446,3.61887363,0,1.26,1,579.6111528,0.19414686,0,0
10,13,0.5,1,569.1459,75.23516278,0,0,0.99127167544639,767.5486976,4.03786391,0,0.18,1,760.7607767,0.21435285,0,0
10,13,0.75,1,707.639800000014,112.57692782,0,0,0.996810204616212,855.0539741,3.77088751,0,0.0599999999999999,1,853.4069515,0.20167094,0,0
10,13,1,0.999999972151587,784.393100000037,143.02053361,0,0,1,883.0127653,3.75386603,0,0,1,883.0127653,0.20224931,0,0
10,14,0.25,1,330.394800000001,43.22405287,0,0,0.982858675535203,633.8708258,3.79271969,0,1.01,1,612.9663842,0.19407388,0,0
10,14,0.5,1,612.978100000006,95.69895061,0,0,0.991616473108054,793.9515437,3.9351357,0,0.17,1,791.2399274,0.20909541,0,0
10,14,0.75,1,744.434800000023,140.17985569,0,0,0.999377204739859,864.6585292,3.93556974,0,0.00999999999999999,1,864.0523517,0.21369351,0,0
10,14,1,1,805.813700000046,172.91664423,0,0,0.999438746242491,899.9365649,3.73452001,0,0.00999999999999999,1,899.3480102,0.19550682,0,0
10,15,0.25,1,369.010800000001,55.72254668,0,0,0.989737521722248,664.1858099,3.79399994,0,0.7,1,644.095008,0.20455238,0,0
10,15,0.5,1,647.092800000008,126.60604265,0,0,0.997143064305217,813.5955155,4.30572171,0,0.07,1,812.4110159,0.22332619,0,0
10,15,0.75,1,765.546900000032,171.54692992,0,0,1,871.1524654,3.84089282,0,0,1,871.1524654,0.21058897,0,0
10,15,1,1,827.291400000056,213.11041608,0,0,1,902.9982756,3.8227717,0,0,1,902.9982756,0.20622292,0,0
10,16,0.25,1,387.085200000001,63.21415092,0,0,0.983833340892457,673.9440721,3.9120174,0,0.73,1,651.4528781,0.20946248,0,0
10,16,0.5,1,679.293900000013,141.92341671,0,0,0.997645854558782,829.079313,4.13124917,0,0.04,1,828.743058,0.22671199,0,0
10,16,0.75,1,793.467200000041,208.94602246,0,0,1,889.6590187,4.10258552,0,0,1,889.6590187,0.22719287,0,0
10,16,1,1,834.542300000059,237.0107458,0,0,1,918.504641,4.24810006,0,0,1,918.504641,0.22021955,0,0
10,17,0.25,1,459.615500000004,80.96136097,0,0,0.992506569433798,717.4147031,4.11156385,0,0.35,1,708.8511836,0.51045061,0,0
10,17,0.5,1,710.08090000002,174.45435692,0,0,0.999195979302904,847.0008649,4.20862063,0,0.02,1,846.502658,0.22607189,0,0
10,17,0.75,1,802.674300000046,241.6383521,0,0,0.999366318077624,891.8648111,4.17087343,0,0.00999999999999999,1,891.7309078,0.23070783,0,0
10,17,1,0.999999903872874,853.217500000068,291.74546239,0,0,1,919.2067739,3.87334421,0,0,1,919.2067739,0.21028449,0,0
10,18,0.25,1,476.908900000002,92.78414818,0,0,0.990905326579121,717.0345576,3.91026261,0,0.42,1,708.4064126,0.21325285,0,0
10,18,0.5,1,725.055300000023,187.69343666,0,0,0.99954086236333,847.7961457,4.64569584,0,0.01,1,847.6428196,0.25344309,0,0
10,18,0.75,0.999999950582595,821.106800000053,401.73579418,0,0,1,903.9411595,7.3194195,0,0,1,903.9411595,0.39863449,0,0
10,18,1,1,863.094600000073,486.22788205,0,0,1,928.8585649,6.98439386,0,0,1,928.8585649,0.3863617,0,0
10,19,0.25,1,532.433100000004,183.81153717,0,0,0.994329759032409,750.987357,7.37287516,0,0.23,1,746.4319127,0.39465416,0,0
10,19,0.5,1,753.486900000029,317.99392444,0,0,0.999416349759624,868.9729377,7.36268521,0,0.00999999999999999,1,868.9520906,0.39937518,0,0
10,19,0.75,1,835.86290000006,471.78065968,0,0,1,908.9931303,7.24987337,0,0,1,908.9931303,0.40417508,0,0
10,19,1,1,875.197100000079,539.22679441,0,0,1,932.5447802,7.70180268,0,0,1,932.5447802,0.50390035,0,0
10,20,0.25,1,539.076200000005,193.36324912,0,0,0.996941222261189,769.6646441,7.9110492,0,0.14,1,767.1512393,0.42506081,0,0
10,20,0.5,1,763.908600000035,346.23188963,0,0,1,870.428958,7.38040915,0,0,1,870.428958,0.40883181,0,0
10,20,0.75,1,843.185000000063,468.4647405,0,0,1,916.6119667,7.59603188,0,0,1,916.6119667,0.41906397,0,0
10,20,1,1,878.29420000008,647.73864807,0,0,1,936.4959188,7.04359663,0,0,1,936.4959188,0.3806311,0,0
11,2,0.25,1,1.6046,0.69187431,0,0,0.963955319207786,126.4676271,3.09261922,0,9.16,1,57.9057219,0.2382671,0,0
11,2,0.5,1,0.918999999999989,0.57421618,0,0,0.980073672374939,154.2747756,2.97031462,0,9.06,1,34.4353631,0.25741868,0,0
11,2,0.75,1,0.380799999999997,0.46886056,0,0,0.981179045525462,170.4531977,2.96888767,0,9.04,1,24.9065148,0.23671253,0,0
11,2,1,1,0.3818,0.48563413,0,0,0.968658924035703,174.302355,3.00222703,0,9.07,1,16.1740786,0.241202,0,0
11,3,0.25,1,2.29630000000004,0.88062475,0,0,0.941216608794094,188.1211901,3.71041119,0,8.44,1,89.7338917,0.25154804,0,0
11,3,0.5,1,2.25019999999997,1.05526118,0,0,0.949686331335305,227.0693918,3.83384086,0,8.24,1,59.4182402,0.26481005,0,0
11,3,0.75,1,0.953299999999988,0.732925099999999,0,0,0.969414293565035,251.0703921,3.80713447,0,8.11,1,31.0118666,0.26732276,0,0
11,3,1,1,1.46399999999998,1.01117671,0,0,0.975304833670011,258.1601876,3.84631984,0,8.08,1,28.3559579,0.2633222,0,0
11,4,0.25,1,7.31750000000008,1.7325517,0,0,0.948446177598335,232.8262823,4.31628831,0,7.61,1,120.5261796,0.27343873,0,0
11,4,0.5,1,5.02100000000003,1.6912587,0,0,0.940255436426123,293.0406319,4.65106472,0,7.38,1,79.218132,0.3418931,0,0
11,4,0.75,1,4.88239999999999,2.09364965,0,0,0.950512226696286,311.6321555,4.50551831,0,7.25,1,55.2145788,0.32491822,0,0
11,4,1,1,2.47809999999997,1.62824018,0,0,0.959174652727482,339.0265329,4.68096462,0,7.19,1,39.2481335,0.34633174,0,0
11,5,0.25,1,14.1284,2.71458828,0,0,0.943297392328533,293.9072776,5.01740531,0,6.98,1,159.4446423,0.2964051,0,0
11,5,0.5,1,10.7536000000001,2.67937312,0,0,0.938747946475477,357.4289585,5.23440189,0,6.51,1,106.7887296,0.3245408,0,0
11,5,0.75,1,6.58659999999997,2.46406104,0,0,0.935454525726352,388.8025646,5.34212782,0,6.42,1,71.0648538,0.34837846,0,0
11,5,1,1,5.86709999999998,2.5207748,0,0,0.94282275806687,407.5540834,5.90335003,0,6.34,1,49.6551341,0.33786339,0,0
11,6,0.25,1,26.0081000000003,4.56259666,0,0,0.940567839218785,333.655839,5.3102515,0,6.25,1,204.6010812,0.33567377,0,0
11,6,0.5,1,13.8591000000001,3.3032687,0,0,0.940985057115706,440.3862102,6.10817197,0,5.54,1,140.3721512,0.41836515,0,0
11,6,0.75,1,12.5696,3.75581961,0,0,0.952301185160031,466.0444547,5.85412706,0,5.39,1,89.0308228,0.39113373,0,0
11,6,1,1,8.86809999999991,3.61385239,0,0,0.958907586397419,491.5937746,5.7814846,0,5.3,1,69.0039146,0.37548918,0,0
11,7,0.25,1,44.1510000000004,5.98312325,0,0,0.950315782690255,384.4333693,6.03763332,0,5.3,1,253.6736086,0.3533224,0,0
11,7,0.5,1,25.7309000000003,5.42427283,0,0,0.941642707960431,491.0851964,6.4753252,0,4.7,1,171.16735,0.40448924,0,0
11,7,0.75,1,21.5816000000001,5.65246287,0,0,0.934263989179014,541.5051094,6.4407128,0,4.62,1,124.9079596,0.40883189,0,0
11,7,1,1,14.9270999999999,5.14821379,0,0,0.939283294594729,560.0473216,6.4595066,0,4.53,1,84.5519595,0.38382664,0,0
11,8,0.25,1,45.7125000000005,7.28344421,0,0,0.941001439892249,439.7588675,7.28544821,0,4.73,1,307.4503515,0.37703689,0,0
11,8,0.5,1,43.6575000000005,7.39039509,0,0,0.926993035834699,550.4696272,7.60451945,0,4.05,1,226.7708432,0.42519413,0,0
11,8,0.75,1,27.788,6.60959139,0,0,0.937869540312037,605.0040549,7.33043446,0,3.71,1,147.3314127,0.44122624,0,0
11,8,1,1,18.9805999999998,7.61526782999999,0,0,0.936636201688001,640.0205687,7.1732714,0,3.63,1,114.9394673,0.43048038,0,0
11,9,0.25,1,82.3786000000009,11.16908586,0,0,0.942792167511003,475.7426211,6.99146043,0,4.01,1,358.1403936,0.38436951,0,0
11,9,0.5,1,64.761800000001,11.10557935,0,0,0.925456676089253,607.6267705,7.91982831,0,3.23,1,304.5274067,0.45683498,0,0
11,9,0.75,1,44.0480000000002,11.15458199,0,0,0.929597412876948,663.5555573,7.8774966,0,2.9,1,198.105416,0.4837978,0,0
11,9,1,1,40.2270999999999,12.96464218,0,0,0.936456658090141,709.4843417,7.74464617,0,2.75,1,151.8184802,0.46585919,0,0
11,10,0.25,1,115.478800000001,18.80329857,0,0,0.945371767453727,518.9299147,7.47491044,0,3.54,1,414.9550193,0.36856915,0,0
11,10,0.5,1,126.785800000002,22.46279956,0,0,0.935791785523975,672.1497717,8.48785122,0,2.35,1,395.7498059,0.44864804,0,0
11,10,0.75,1,86.7182000000011,19.134328,0,0,0.932847018763911,741.603846,8.80612829,0,2.05,1,297.6059796,0.50540247,0,0
11,10,1,1,54.1375,17.78213325,0,0,0.930835187762341,781.3940754,8.46219394,0,1.93,1,217.7469224,0.48492516,0,0
11,11,0.25,1,162.5904,25.35530544,0,0,0.959645363301558,554.6422391,7.73466092,0,2.78,1,464.1965486,0.41208418,0,0
11,11,0.5,1,193.315200000001,30.22668526,0,0,0.958012571263705,742.4285894,9.47907822,0,1.25,1,652.0266759,0.45511804,0,0
11,11,0.75,1,147.257300000002,29.86452978,0,0,0.970558088545931,820.1043334,9.53566636,0,0.66,1,770.5403157,0.45802542,0,0
11,11,1,1,118.629000000002,31.02664095,0,0,0.970945772461492,872.6159173,9.00609595,0,0.51,1,850.0019549,0.4281702,0,0
11,12,0.25,1,198.3211,33.8338655,0,0,0.964833855262602,611.2711641,8.35957126,0,2.19,1,526.5860541,0.40795515,0,0
11,12,0.5,1,441.426699999998,66.8499155,0,0,0.969715749643044,780.2934405,9.47661094,0,0.78,1,746.427545,0.45454809,0,0
11,12,0.75,1,622.310599999994,90.18216367,0,0,0.985905548214524,868.366844,9.25242022,0,0.28,1,858.9508648,0.44533463,0,0
11,12,1,1,750.044800000006,108.67683121,0,0,0.99350255350131,927.5601639,8.79699356,0,0.1,1,925.2656795,0.41765056,0,0
11,13,0.25,1,269.2005,51.06551825,0,0,0.96394822001799,637.991963,8.82207291,0,1.9,1,579.4850506,0.41841992,0,0
11,13,0.5,1,551.802299999999,108.61388317,0,0,0.987602962922353,820.3342485,9.46687536,0,0.36,1,805.2105327,0.46057062,0,0
11,13,0.75,1,734.285800000005,137.73730428,0,0,0.992932033761878,903.5811437,9.13103993,0,0.13,1,899.7752251,0.44560506,0,0
11,13,1,1,829.394100000026,181.97254235,0,0,0.996936386596641,946.5561132,8.99606418,0,0.05,1,945.8871841,0.43645529,0,0
11,14,0.25,1,315.9918,68.45415705,0,0,0.974341130203407,687.1537125,9.16502899,0,1.36,1,647.4725588,0.43936928,0,0
11,14,0.5,1,618.0937,137.08861471,0,0,0.986785825983414,847.6166992,9.85536832,0,0.33,1,831.7530232,0.45968703,0,0
11,14,0.75,1,805.716500000023,199.24993525,0,0,0.998433157638286,938.4903904,9.25107169,0,0.03,1,937.5615418,0.45456871,0,0
11,14,1,1,865.08160000004,245.95187408,0,0,0.998653438923189,970.9616176,9.16497885,0,0.02,1,970.5685036,0.4382411,0,0
11,15,0.25,1,370.779500000002,84.03402073,0,0,0.983612922777282,695.7211806,8.98990885,0,0.85,1,673.409886,0.47721987,0,0
11,15,0.5,1,697.618900000006,181.29460266,0,0,0.992300913419356,875.7188873,9.63848856,0,0.19,1,871.5477506,0.46953994,0,0
11,15,0.75,1,823.246900000026,284.69399339,0,0,0.998242023543412,951.2139799,9.57277326,0,0.03,1,950.6980703,0.46927583,0,0
11,15,1,1,894.562700000054,340.14816862,0,0,1,993.4478323,9.16677467,0,0,1,993.4478323,0.44052039,0,0
11,16,0.25,0.99999988901157,419.954600000001,113.85824939,0,0,0.981270735080056,716.7573145,9.9753343,0,0.83,1,700.7536757,0.46788746,0,0
11,16,0.5,1,730.012100000008,232.05650095,0,0,0.995509964579316,895.9771613,9.70180486,0,0.09,1,893.9793303,0.47229483,0,0
11,16,0.75,1,859.16970000004,327.69268836,0,0,1,968.1413866,9.52088864,0,0,1,968.1413866,0.46794438,0,0
11,16,1,1,918.986900000065,400.80420969,0,0,1,998.5448958,9.271522,0,0,1,998.5448958,0.44941279,0,0
11,17,0.25,1,450.250800000002,137.54927579,0,0,0.984723705172358,744.3893672,9.5113496,0,0.74,1,727.9181451,0.45898704,0,0
11,17,0.5,1,763.991200000015,273.76328096,0,0,0.997471990787581,918.0001524,9.75896722,0,0.06,1,917.6691627,0.47828498,0,0
11,17,0.75,1,870.533000000044,383.33604519,0,0,0.998869744581469,974.0519359,10.10604075,0,0.02,1,973.5610829,0.49305891,0,0
11,17,1,0.99999991853669,929.21260000007,450.40941466,0,0,1,1006.8833967,9.37758251,0,0,1,1006.8833967,0.45418954,0,0
11,18,0.25,1,493.761100000002,153.99613881,0,0,0.988493810118755,780.563599,9.4949576,0,0.51,1,766.9389632,0.46792802,0,0
11,18,0.5,1,791.066900000022,319.67418538,0,0,0.998997101132546,931.6881348,9.95809404,0,0.02,1,930.5212317,0.49828928,0,0
11,18,0.75,1,894.807200000055,439.3506188,0,0,1,994.1493861,10.15136367,0,0,1,994.1493861,0.51001299,0,0
11,18,1,1,937.812300000074,551.1075344,0,0,1,1010.0710233,10.60205181,0,0,1,1010.0710233,0.52301774,0,0
11,19,0.25,1,540.517200000005,190.57685575,0,0,0.995838065652476,799.1572915,9.87940027,0,0.26,1,791.4926752,0.47527449,0,0
11,19,0.5,1,822.634300000032,371.45693993,0,0,0.99887014737492,952.7508693,10.30252675,0,0.02,1,952.6461523,0.51511375,0,0
11,19,0.75,0.99999992045953,914.048100000063,500.45941782,0,0,1,997.6121706,10.20846093,0,0,1,997.6121706,0.51175844,0,0
11,19,1,1,956.262400000083,630.84681363,0,0,1,1022.0972136,9.84939803,0,0,1,1022.0972136,0.47831036,0,0
11,20,0.25,1,584.716400000006,218.22155714,0,0,0.989605025451797,825.7810389,10.33370785,0,0.41,1,817.2350427,0.49024306,0,0
11,20,0.5,1,843.195900000039,410.84755652,0,0,1,962.40697,10.48658979,0,0,1,962.40697,0.53173201,0,0
11,20,0.75,1,919.432300000066,551.73938933,0,0,1,999.9732481,10.94183605,0,0,1,999.9732481,0.5633953,0,0
11,20,1,1,965.091500000088,646.44659536,0,0,1,1030.3989032,10.22752918,0,0,1,1030.3989032,0.49861769,0,0
12,2,0.25,1,0.609499999999994,0.4823129,0,0,0.964620385901932,133.4881056,3.68584594,0,10.22,1,58.5282057,0.22863875,0,0
12,2,0.5,1,1.00130000000001,0.59589435,0,0,0.976753980286243,159.1514803,4.10497528,0,10.08,1,34.229271,0.24877659,0,0
12,2,0.75,1,0.583699999999991,0.621507349999999,0,0,0.975211412076978,170.8199716,3.68979588,0,10.06,1,20.1274473,0.2351522,0,0
12,2,1,1,0.571499999999992,0.63710434,0,0,0.976879073438542,178.6862581,3.60558558,0,10.05,1,14.7476094,0.23484017,0,0
12,3,0.25,1,4.14200000000005,1.21784822,0,0,0.95810859099471,193.9867118,4.5147552,0,9.23,1,90.5100663,0.27955299,0,0
12,3,0.5,1,3.70070000000003,1.41604272,0,0,0.96119290978558,231.9269434,4.75205818,0,9.16,1,48.6211475,0.30448076,0,0
12,3,0.75,1,1.98059999999998,1.21944641,0,0,0.96883990777829,251.521389,4.75616428,0,9.12,1,38.1224689,0.30160455,0,0
12,3,1,1,1.03989999999999,0.84598713,0,0,0.981730595676825,262.6273644,4.74197855,0,9.06,1,25.8352071,0.30271742,0,0
12,4,0.25,1,8.7612000000001,1.82993819,0,0,0.950981164846023,247.5432979,5.35345207,0,8.62,1,123.7988139,0.31466179,0,0
12,4,0.5,1,4.01390000000002,1.50049998,0,0,0.943516293466805,292.3015351,5.57070177,0,8.33,1,70.4815643,0.33333315,0,0
12,4,0.75,1,4.4165,1.99654411,0,0,0.955725358772087,329.0194004,5.49361802,0,8.22,1,47.8304248,0.32141358,0,0
12,4,1,1,2.75149999999998,1.42512329,0,0,0.957701803446145,337.6521562,5.78894604,0,8.2,1,35.8941966,0.3660128,0,0
12,5,0.25,1,14.2396000000001,2.65880639,0,0,0.95065712397294,290.7977238,6.19451736,0,7.82,1,142.3509378,0.37583537,0,0
12,5,0.5,1,7.70110000000002,2.15584034,0,0,0.953588278560719,370.4173188,6.49409981,0,7.34,1,86.8557913,0.36941748,0,0
12,5,0.75,1,6.63480000000002,2.80723179,0,0,0.936946595753329,397.7938013,6.90042199,0,7.4,1,62.6062091,0.41883438,0,0
12,5,1,1,3.46659999999996,2.12451669,0,0,0.93826518186105,417.3276389,7.00872068,0,7.35,1,46.1114925,0.3977147,0,0
12,6,0.25,1,16.9978,2.95883685,0,0,0.944092714313754,351.4427807,8.6106379,0,7.07,1,196.2878741,0.4449084,0,0
12,6,0.5,1,15.7462000000001,3.53814056,0,0,0.943778096861327,442.2134415,7.42590621,0,6.52,1,121.9767019,0.43248012,0,0
12,6,0.75,1,9.55119999999998,3.31565834,0,0,0.942167844301806,468.9844204,7.45506248,0,6.44,1,79.3258102,0.43890295,0,0
12,6,1,1,7.06419999999991,3.14655052,0,0,0.953888349809728,497.2180443,7.46465639,0,6.34,1,61.623417,0.41385629,0,0
12,7,0.25,1,33.6435000000005,5.22587237,0,0,0.932215220306437,415.8976155,7.47876591,0,6.4,1,223.7574021,0.4033086,0,0
12,7,0.5,1,21.9054000000001,4.98258079,0,0,0.937744399143459,503.2781056,7.94536567,0,5.7,1,157.7822196,0.436453,0,0
12,7,0.75,1,15.3698,3.89387478,0,0,0.95894630900121,561.5066337,8.82370159,0,5.38,1,111.2545798,0.5055615,0,0
12,7,1,1,12.3029999999999,4.64993325,0,0,0.940628513046562,562.5985509,8.06609373,0,5.51,1,72.8163981,0.45763122,0,0
12,8,0.25,1,54.7012000000007,7.95817904,0,0,0.936935008059459,436.9431307,8.01416457000001,0,5.79,1,280.190025,0.40234983,0,0
12,8,0.5,0.999999952368318,36.1195000000004,6.10348749,0,0,0.936198042261869,572.0276503,10.32419756,0,4.88,1,197.9048914,0.55656798,0,0
12,8,0.75,1,26.107,6.56795893,0,0,0.932407685916923,617.0066472,9.37270301,0,4.72,1,130.6756901,0.8319065,0,0
12,8,1,1,17.8912999999998,7.13220892000001,0,0,0.954570687881224,650.8644649,9.14123569,0,4.45,1,97.8823986,0.4810543,0,0
12,9,0.25,1,73.6721000000007,11.26270647,0,0,0.936611143355093,486.8951179,9.21960152,0,5.14,1,336.26654,0.46098903,0,0
12,9,0.5,0.9999999341209,48.0588000000005,9.56263867,0,0,0.934037372263801,629.5361159,9.6916924,0,4.04,1,234.2148467,0.5620332,0,0
12,9,0.75,1,35.3298,9.09128341,0,0,0.937421412557285,698.9973236,9.92893078,0,3.77,1,164.5822182,0.57601023,0,0
12,9,1,1,28.3956999999998,9.59365887,0,0,0.938725966911624,721.7603796,9.7469519,0,3.71,1,119.9383078,0.56912662,0,0
12,10,0.25,1,85.5944000000006,13.33408195,0,0,0.946536724516969,556.2741488,9.72035836,0,4.2,1,399.1752227,0.46657283,0,0
12,10,0.5,1,73.697500000001,13.17876902,0,0,0.936070991857033,696.7508172,10.50583254,0,3.19,1,326.3581939,0.57109967,0,0
12,10,0.75,1,48.7379000000001,12.23465415,0,0,0.930991047282316,770.0702254,10.54738833,0,2.97,1,224.0633927,0.57758091,0,0
12,10,1,1,38.0042999999998,12.74989712,0,0,0.948459353998972,800.9777813,10.3819173,0,2.67,1,172.8846894,0.56688758,0,0
12,11,0.25,1,148.195300000001,23.32142143,0,0,0.945110266307949,595.2887732,10.02762772,0,3.74,1,474.8704221,0.7675903,0,0
12,11,0.5,1,127.245700000002,22.93606173,0,0,0.935168401988583,753.7773902,12.07317363,0,2.46,1,437.0242905,0.58853497,0,0
12,11,0.75,1,86.339500000001,25.51681367,0,0,0.927211246550395,821.2993828,11.94018593,0,2.19,1,301.8773126,0.60249309,0,0
12,11,1,1,67.9912000000003,24.36292636,0,0,0.930008233371186,862.4987373,11.32653255,0,2.04,1,240.2914592,0.57113266,0,0
12,12,0.25,1,183.744300000001,32.17362949,0,0,0.960422345796751,620.3532096,10.32459096,0,3.07,1,514.5340597,0.48113001,0,0
12,12,0.5,1,223.439500000002,41.11987256,0,0,0.959721207840231,820.5449644,12.66179299,0,1.33,1,701.4187808,0.57052496,0,0
