n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2,lpefficiency,lprevenue,lptime,lpwe1,lpwe2
16,5,0.25,1,0.234000000000006,0.15376971,0,0,0.852304501549345,173.1051485,6.53085701,0,12.71,1,14.6391749,0.18944812,0,0,0.954759907397895,222.8102582,9.30028295,0,11.73
16,5,0.5,1,0.0238,0.11459447,0,0,0.849346720707912,179.642396,6.97736476,0,12.76,1,0,0.18585526,0,0,0.882425042024665,206.552299,9.62297867,0,12.43
16,5,0.75,1,0.0349,0.1431457,0,0,0.853441570161214,174.447141,6.8508496,0,12.75,1,0,0.17835138,0,0,0.867955724268763,183.4055849,10.53395919,0,12.66
16,5,1,1,0.04,0.16716832,0,0,0.817234941561857,169.3375258,6.52981473,0,13.01,1,0,0.17375807,0,0,0.817234941561857,169.3375258,11.28376287,0,13.01
16,6,0.25,1,0.0193,0.11645704,0,0,0.82900470263121,203.9155478,8.31443969,0,12.32,1,18.6985459,0.22910277,0,0,0.94872016674621,263.9504875,11.27693341,0,11.06
16,6,0.5,1,0.0319,0.14991987,0,0,0.834738057096654,206.4247663,7.70203268,0,12.28,1,0,0.2242973,0,0,0.874277181545187,235.4486765,11.6825184,0,11.92
16,6,0.75,1,0.0451,0.18198007,0,0,0.827769150304474,209.0984526,7.70262322,0,12.26,1,0,0.22297124,0,0,0.825037872537204,216.4955868,12.75731021,0,12.29
16,6,1,1,0.05,0.21629353,0,0,0.827964501348061,200.5882725,7.88778006,0,12.27,1,0,0.47583593,0,0,0.827964501348061,200.5882725,13.17267677,0,12.27
16,7,0.25,1,0.0261,0.13808529,0,0,0.850791616607255,231.8821337,9.21702169,0,11.47,1,17.207742,0.27308334,0,0,0.91922579337999,295.1180955,11.82842359,0,10.54
16,7,0.5,1,0.0417,0.17307546,0,0,0.831876938112784,230.3471244,9.44107121,0,11.63,1,0,0.27365563,0,0,0.831719393089394,257.3692288,13.25158781,0,11.64
16,7,0.75,1,0.0535,0.50352707,0,0,0.812846640919709,219.524092,9.35111006,0,11.89,1,0,0.26669682,0,0,0.808152399716242,224.3148619,14.36367906,0,11.94
16,7,1,1,0.06,0.23530133,0,0,0.819964731956314,229.0371691,8.96315559,0,11.7,1,0,0.25456412,0,0,0.819964731956314,229.0371691,16.46937951,0,11.7
16,8,0.25,1,0.0359,0.15428284,0,0,0.813755318766292,260.7929834,11.24670655,0,11.32,1,23.8489104,0.33183297,0,0,0.896882971947248,328.0886777,12.58994385,0,10.23
16,8,0.5,1,0.0524,0.19295718,0,0,0.809229068441189,247.7428981,11.83381381,0,11.37,1,0.2001846,0.33232226,0,0,0.823112378760108,272.7072714,14.58482429,0,11.19
16,8,0.75,1,0.0637,0.22310195,0,0,0.786136253788574,243.8327549,11.51832669,0,11.56,1,0,0.3067999,0,0,0.770328668366337,247.554792,18.84881179,0,11.72
16,8,1,1,0.07,0.26577952,0,0,0.8268522953911,258.2754086,10.77608719,0,11.19,1,0,0.30205851,0,0,0.8268522953911,258.2754086,17.65587405,0,11.19
16,9,0.25,1,0.158299999999998,0.17075541,0,0,0.841543744578453,277.6898581,12.62872168,0,10.33,1,31.6177601,0.7113429,0,0,0.896620208101126,352.3042948,14.34057902,0,9.53
16,9,0.5,1,0.062,0.2039231,0,0,0.828752070950952,295.0372632,12.94802471,0,10.32,1,0,0.37018907,0,0,0.815586758366372,319.0842358,17.32463159,0,10.48
16,9,0.75,1,0.0731,0.23928281,0,0,0.826311645531183,281.1250522,12.53633531,0,10.58,1,0,0.35909143,0,0,0.823312444646164,283.4973479,18.26220768,0,10.61
16,9,1,1,0.08,0.28639374,0,0,0.820588331918805,287.8325299,12.51310108,0,10.66,1,0,0.34252383,0,0,0.820588331918805,287.8325299,19.54836277,0,10.66
16,10,0.25,1,0.841700000000011,0.21230735,0,0,0.832422488910672,313.5797087,14.84607569,0,9.97,1,37.1800889,0.4524451,0,0,0.898896963587886,384.027679,15.5516625,0,8.95
16,10,0.5,1,0.074,0.21337941,0,0,0.805974841252406,320.8860104,14.40268913,0,10.08,1,0,0.43748559,0,0,0.827125061964183,343.618483,18.23019953,0,9.82
16,10,0.75,1,0.0828,0.26066725,0,0,0.810879254272646,309.519062,14.2903036,0,10.04,1,0,0.41720979,0,0,0.800616370922145,310.7607936,20.28197376,0,10.18
16,10,1,1,0.09,0.29972606,0,0,0.794198988280136,307.3918129,14.16477541,0,10.39,1,0,0.39213678,0,0,0.794198988280136,307.3918129,22.38898439,0,10.39
16,11,0.25,1,0.0661,0.17387218,0,0,0.815147137750597,337.3900427,16.81966219,0,9.46,1,31.9024842,0.5068659,0,0,0.863664887986555,412.9364944,16.50240786,0,8.76
16,11,0.5,1,0.0839,0.22545346,0,0,0.834790102938514,347.093527,16.11361653,0,9.02,1,0.5084891,0.49055782,0,0,0.812622758497473,362.9522835,20.2773191,0,9.29
16,11,0.75,1,0.0933,0.27138502,0,0,0.800001946627603,342.736391,16.41168796,0,9.59,1,0,0.47146377,0,0,0.796199408534195,344.7793838,22.47067117,0,9.62
16,11,1,1,0.1,0.34271177,0,0,0.807611070114528,339.9169562,15.40240471,0,9.51,1,0,0.44847866,0,0,0.807611070114528,339.9169562,25.51122247,0,9.51
16,12,0.25,1,1.01549999999998,0.23258589,0,0,0.818624358067045,385.3136666,17.72270037,0,8.85,1,33.8096768,0.57590611,0,0,0.856702832031566,456.270386,18.95772082,0,8.17
16,12,0.5,1,0.0953,0.2294425,0,0,0.795539664035625,366.0589636,18.03105602,0,9.19,1,0.0550447,0.56543115,0,0,0.797328632248047,379.4740829,22.56500896,0,9.17
16,12,0.75,1,0.1042,0.2892389,0,0,0.803821693431502,367.0065765,18.02575339,0,9.09,1,0,0.53420395,0,0,0.803821693431502,367.4889047,24.60090831,0,9.09
16,12,1,1,0.11,0.34446979,0,0,0.794313560430779,362.279797,18.07837855,0,9.13,1,0,0.51114565,0,0,0.794313560430779,362.279797,27.45565162,0,9.13
16,13,0.25,1,2.16509999999995,0.30033794,0,0,0.81669651558596,405.446009,20.61078796,0,8.29,1,39.4524039,0.640177,0,0,0.830035357402342,474.0661897,20.03863918,0,8.03
16,13,0.5,1,0.1033,0.25773291,0,0,0.798992708984716,403.2138805,21.28679942,0,8.53,1,0,0.64287535,0,0,0.793392269745346,415.8749097,23.05049361,0,8.61
16,13,0.75,1,0.114,0.31001696,0,0,0.82562518581063,390.49998,20.55905044,0,7.96,1,0,0.60606835,0,0,0.823834637160555,390.9908154,26.78123025,0,7.98
16,13,1,1,0.12,0.36856363,0,0,0.793012133339802,410.0183457,20.73687536,0,8.57,1,0,0.57107662,0,0,0.793012133339802,410.0183457,29.63655516,0,8.57
16,14,0.25,1,1.70840000000001,0.27326484,0,0,0.806512556112068,437.3324382,22.69212945,0,7.93,1,53.6927543,0.73563928,0,0,0.829244453999876,501.850003,21.37721504,0,7.54
16,14,0.5,1,0.1153,0.27285448,0,0,0.798303247628108,403.0006734,22.909415,0,8.06,1,0,0.72968414,0,0,0.786778486368468,414.1601295,26.70369202,0,8.23
16,14,0.75,1,0.123,0.32467838,0,0,0.787952195965323,419.3486304,22.46892239,0,8.27,1,0,0.70648604,0,0,0.784409119090847,419.9019227,30.19099622,0,8.31
16,14,1,1,0.13,0.39450149,0,0,0.799789950304785,414.3268451,22.78674008,0,8.01,1,0,0.66307563,0,0,0.799789950304785,414.3268451,32.87809345,0,8.01
16,15,0.25,1,3.89269999999995,0.50525387,0,0,0.811007553286695,465.2416597,25.29061666,0,7.23,1,56.2232564,0.77571037,0,0,0.819749475148652,535.6900976,22.77743117,0,7.1
16,15,0.5,1,0.1306,0.28616773,0,0,0.776746870651851,450.6995305,25.3125227,0,7.87,1,0.428295600000001,0.76590493,0,0,0.778642328255802,459.4358041,28.12474552,0,7.82
16,15,0.75,1,0.136,0.36434468,0,0,0.782561037224515,434.2181861,24.88086442,0,7.68,1,0,0.74771511,0,0,0.779687485085466,434.565641,32.51492912,0,7.72
16,15,1,1,0.14,0.44179565,0,0,0.799453047076126,446.3788101,24.79395503,0,7.44,1,0,0.69975919,0,0,0.799453047076126,446.3788101,37.04913282,0,7.44
16,16,0.25,1,6.79129999999993,0.73876001,0,0,0.805689305904821,498.9971064,27.8964532,0,6.69,1,174.8152158,0.81173564,0,0,0.80510985625797,562.7872626,24.4027068,0,6.66
16,16,0.5,1,0.1599,0.33386249,0,0,0.784001714379387,458.7203378,28.01579951,0,7.2,1,99.2596496,0.82324869,0,0,0.78769161338372,467.8447842,30.55458342,0,7.12
16,16,0.75,1,0.1499,0.38914995,0,0,0.81459540163793,483.6608262,27.95733955,0,6.51,1,109.3172592,0.79049472,0,0,0.812940745136177,483.7496522,35.82329979,0,6.53
16,16,1,1,0.15,0.47509702,0,0,0.783642847318922,470.277683,27.48543069,0,7.23,1,92.9161808,0.73758207,0,0,0.783642847318922,470.277683,40.56952183,0,7.23
16,17,0.25,1,92.1855999999994,7.88950288,0,0,0.806262270572273,521.8323658,28.22530191,0,6.32,1,240.9678922,0.85231395,0,0,0.805273746712218,577.6279423,24.36432266,0,6.38
16,17,0.5,1,113.112599999999,10.23378846,0,0,0.784754027066585,500.9849023,28.47792962,0,6.61,1,210.098184,0.85772215,0,0,0.789055266896378,507.363245,29.83816491,0,6.53
16,17,0.75,1,103.6671,11.37563117,0,0,0.782089703229324,496.2628347,27.7163246,0,6.72,1,193.2129696,0.81793036,0,0,0.781224049060311,496.3180391,34.43803635,0,6.73
16,17,1,1,100.804999999999,12.83714474,0,0,0.801863126436142,508.7859288,26.98383257,0,6.3,1,189.5859024,1.75338929,0,0,0.801863126436142,508.7859288,39.72717107,0,6.3
16,18,0.25,1,171.4795,17.19563573,0,0,0.820248384818517,531.0284677,28.89645497,0,5.7,1,318.6075944,0.89119583,0,0,0.801421366762172,583.5884283,26.73976426,0,6.16
16,18,0.5,1,168.4449,22.56309088,0,0,0.826903144234322,534.4055172,29.28752235,0,5.44,1,269.2757232,0.88946455,0,0,0.826970426851487,538.3346081,29.66914541,0,5.43
16,18,0.75,1,189.223900000001,33.58342592,0,0,0.826436624515048,522.3868102,28.07104772,0,5.41,1,280.3293968,0.84427433,0,0,0.826436624515048,522.6826447,34.47420838,0,5.41
16,18,1,1,182.949700000001,33.49590079,0,0,0.809593935203669,544.8627156,27.70448438,0,5.84,1,262.5169312,0.79342215,0,0,0.809593935203669,544.8627156,38.29356625,0,5.84
16,19,0.25,1,230.835700000002,31.26468007,0,0,0.829407571842166,556.3223478,29.99981139,0,5.19,1,366.5332514,0.95234121,0,0,0.821578495891216,602.269799,24.22354145,0,5.36
16,19,0.5,1,241.643600000002,42.82092331,0,0,0.814816059903483,562.7414508,30.04890525,0,5.48,1,316.901,0.94273504,0,0,0.812874272643141,565.8781249,29.54497689,0,5.5
16,19,0.75,0.99999996035547,242.762200000002,50.55805344,0,0,0.811160032580213,544.5286462,29.72049405,0,5.58,1,310.1540016,0.90014054,0,0,0.811160032580213,544.5286462,34.74103169,0,5.58
16,19,1,1,246.040400000002,62.53116571,0,0,0.814174204376357,564.6599791,28.09476132,0,5.47,1,327.118952,0.86007189,0,0,0.814174204376357,564.6599791,38.34038305,0,5.47
16,20,0.25,1,309.936700000006,53.07668122,0,0,0.843551176678984,599.0168262,29.65216215,0,4.53,1,459.0348067,0.96656267,0,0,0.822165601475916,655.8690927,23.94141864,0,5.03
16,20,0.5,1,317.647000000007,68.76676456,0,0,0.831371360197789,581.5271884,29.94388038,0,4.83,1,388.3085443,0.98868892,0,0,0.825608970679168,585.9866839,29.37280603,0,4.93
16,20,0.75,1,289.520300000006,74.39409509,0,0,0.806093501446909,577.1202631,29.58493421,0,5.44,1,370.715416,0.94448736,0,0,0.805327494211528,577.4078976,34.41764842,0,5.46
16,20,1,1,337.556700000008,97.50196654,0,0,0.835305971508288,596.7464184,28.4327235,0,4.61,1,413.6967872,0.89068458,0,0,0.835305971508288,596.7464184,38.46139674,0,4.61
17,2,0.25,1,0.0018,0.0380086,0,0,0.913431345482447,83.1158218,4.22646517,0,15.48,1,2.5290373,0.12112987,0,0,0.979401645593014,94.4824038,5.2647332,0,15.1
17,2,0.5,1,0.0028,0.04384212,0,0,0.907684986413598,85.4230999,4.01906791,0,15.48,1,0,0.12048846,0,0,0.95780753733659,95.4203222,5.93895946,0,15.24
17,2,0.75,1,0.0068,0.05236454,0,0,0.930663235683913,87.1768422,3.90783704,0,15.45,1,0,0.11951876,0,0,0.960561250893018,93.2034332,6.17676128,0,15.29
17,2,1,1,0.01,0.05616013,0,0,0.910356366162895,86.9328972,4.07280213,0,15.45,1,0,0.11882108,0,0,0.910356366162895,86.9328972,5.91848032,0,15.45
17,3,0.25,1,0.341900000000019,0.15676975,0,0,0.879554083005711,119.4187108,5.41130833,0,14.89,1,5.6284007,0.14491194,0,0,0.980205953442128,148.1512586,6.4337205,0,14.2
17,3,0.5,1,0.009,0.06403706,0,0,0.86857208831233,110.5995713,5.04441417,0,14.94,1,0,0.13608551,0,0,0.929302818572118,130.4849444,7.13654978,0,14.54
17,3,0.75,1,0.0148,0.28770425,0,0,0.871260633304654,119.0029777,5.33485147,0,14.91,1,0,0.13776005,0,0,0.892770210136229,128.5262984,7.18465983,0,14.77
17,3,1,1,0.02,0.08936794,0,0,0.872392143005954,114.5346349,5.25776191,0,14.91,1,0,0.13410794,0,0,0.872392143005954,114.5346349,7.94288961,0,14.91
17,4,0.25,1,0.0086,0.07151578,0,0,0.856393633371749,141.5292817,6.77013935,0,14.39,1,8.7747301,0.17119808,0,0,0.956362660385418,179.6859223,7.97196805,0,13.49
17,4,0.5,1,0.0163,0.09106545,0,0,0.853629127659422,140.2267915,6.36400097,0,14.34,1,0,0.16628965,0,0,0.916833596315218,164.772878,8.83780934,0,13.89
17,4,0.75,1,0.0232,0.10834168,0,0,0.845911086890826,144.7851826,6.51412087,0,14.44,1,0,0.16378701,0,0,0.865608936908625,154.8517037,9.32560095999999,0,14.33
17,4,1,1,0.03,0.12731224,0,0,0.845889711102486,134.7478063,6.43799824,0,14.47,1,0,0.16108016,0,0,0.845889711102486,134.7478063,9.79843704,0,14.47
17,5,0.25,1,0.0131,0.09556693,0,0,0.837702451395814,176.5649835,8.35252161,0,13.88,1,13.889684,0.2143742,0,0,0.947332339954866,227.7504592,9.37806977,0,12.87
17,5,0.5,1,0.0248,0.12197731,0,0,0.835767791732275,180.6977153,7.79846101,0,13.81,1,0,0.20281978,0,0,0.888348540075872,208.2743537,10.51926605,0,13.32
17,5,0.75,1,0.0338,0.14811777,0,0,0.84224319525786,172.178801,7.98653419,0,13.77,1,0,0.19752546,0,0,0.849838500675891,182.5696449,11.31282354,0,13.71
17,5,1,1,0.04,0.17280689,0,0,0.826470553399025,179.2591097,9.52887292,0,13.91,1,0,0.22055451,0,0,0.826470553399025,179.2591097,11.47618056,0,13.91
17,6,0.25,1,0.0194,0.12283662,0,0,0.831323888417588,204.2766456,9.52658449,0,13.29,1,12.1694615,0.25551244,0,0,0.929093218125888,258.1888016,11.24515452,0,12.26
17,6,0.5,1,0.0336,0.15580018,0,0,0.8272429565112,207.8204394,9.44081783,0,13.35,1,0,0.25596312,0,0,0.86825790403052,237.3918671,12.02943494,0,12.94
17,6,0.75,1,0.0438,0.1844575,0,0,0.845548101381036,201.1476375,9.90353908,0,13.04,1,0,0.24800992,0,0,0.832102830288127,209.4307714,12.82617692,0,13.13
17,6,1,1,0.05,0.21461771,0,0,0.827420081557122,203.0621616,9.45437747,0,13.27,1,0,0.24097804,0,0,0.827420081557122,203.0621616,13.87609456,0,13.27
17,7,0.25,1,0.0261,0.14248911,0,0,0.843769204824205,233.1462473,11.6573663,0,12.6,1,17.2186504,0.30550548,0,0,0.923543536840476,291.1555241,11.97472648,0,11.56
17,7,0.5,1,0.044,0.17552653,0,0,0.8242098660482,227.8134685,11.28393102,0,12.77,1,0,0.30445611,0,0,0.839361330444448,259.9414308,14.20277291,0,12.62
17,7,0.75,1,0.0545,0.20756065,0,0,0.818053809951163,219.897657,12.00908798,0,12.82,1,0,0.28794993,0,0,0.796205474247566,225.189556,14.65606554,0,13
17,7,1,1,0.06,0.23790156,0,0,0.839768355018871,229.8508293,11.25035641,0,12.52,1,0,0.28046365,0,0,0.839768355018871,229.8508293,16.08622437,0,12.52
17,8,0.25,1,0.0349,0.15690691,0,0,0.834352877466934,257.3252626,13.79268397,0,12.06,1,15.8646857,0.36273585,0,0,0.897106526870514,325.3078149,13.22195215,0,11.21
17,8,0.5,1,0.052,0.19693185,0,0,0.80299082007667,254.71272,13.23714257,0,12.35,1,0,0.35491953,0,0,0.821734538075953,280.9238883,15.30166248,0,12.17
17,8,0.75,1,0.0646,0.22719788,0,0,0.818882741928747,253.3667329,13.72173237,0,12.12,1,0,0.34290287,0,0,0.82106650320175,257.2768879,16.24566123,0,12.12
17,8,1,1,0.07,0.26453824,0,0,0.80302178542373,255.2857931,12.56697954,0,12.35,1,0,0.32442889,0,0,0.80302178542373,255.2857931,18.36903953,0,12.35
17,9,0.25,1,0.0427,0.16638629,0,0,0.829443091593835,285.8213846,15.50869819,0,11.59,1,24.0678449,0.43001485,0,0,0.905522546676975,358.6973874,14.93797018,0,10.52
17,9,0.5,1,0.0626,0.20728827,0,0,0.831095363619166,296.4173169,15.27566397,0,11.47,1,0,0.41066406,0,0,0.841239206782666,323.3648542,16.85900364,0,11.34
17,9,0.75,1,0.0741,0.67504497,0,0,0.818324009451667,280.4672172,14.83183448,0,11.73,1,0,0.3930086,0,0,0.802698374614496,283.7125978,18.36287425,0,11.9
17,9,1,1,0.08,0.28268329,0,0,0.819514413688789,292.6995509,15.14590919,0,11.49,1,0,0.3757919,0,0,0.819514413688789,292.6995509,20.56711884,0,11.49
17,10,0.25,1,1.11940000000001,0.26598386,0,0,0.804056648077889,319.7901743,17.21005748,0,11.12,1,27.3819453,0.50096297,0,0,0.877742061396246,400.1353463,16.24219313,0,10.05
17,10,0.5,1,0.0718,0.21063889,0,0,0.817887965173541,306.1897807,17.38664312,0,11.1,1,0,0.47862966,0,0,0.815734634262817,323.9913752,19.31413684,0,11.15
17,10,0.75,1,0.0833,0.2814803,0,0,0.797654079595065,313.7619218,17.66466109,0,11.35,1,0,0.45629411,0,0,0.789014986621121,315.5741002,20.64912816,0,11.43
17,10,1,1,0.09,0.33341998,0,0,0.829066134730424,316.112942,16.85736196,0,10.77,1,0,0.43143238,0,0,0.829066134730424,316.112942,22.86095863,0,10.77
17,11,0.25,1,0.064,0.17811419,0,0,0.822203488845839,343.5099898,19.75878491,0,10.37,1,21.9433245,0.56018621,0,0,0.863041142088126,417.2200263,17.38189762,0,9.72
17,11,0.5,1,0.0821,0.22591986,0,0,0.799649380248429,340.4973815,19.25722657,0,10.52,1,0,0.54601771,0,0,0.78894215269637,362.3816894,21.42126376,0,10.7
17,11,0.75,1,0.0938,0.27706893,0,0,0.814303657287234,335.4398019,18.88997211,0,10.46,1,0,0.51694296,0,0,0.8060626024164,336.6693796,23.80788636,0,10.57
17,11,1,1,0.1,0.33192601,0,0,0.795997393052711,346.2787092,19.48511558,0,10.72,1,0,0.49017587,0,0,0.795997393052711,346.2787092,24.86421866,0,10.72
17,12,0.25,1,0.0762,0.18734809,0,0,0.799525714397577,371.8724668,22.27442405,0,10.13,1,30.3696427,0.63826929,0,0,0.852649296850328,448.8787461,18.45076756,0,9.28
17,12,0.5,1,0.0938,0.23923257,0,0,0.805508132047246,373.2430556,22.28682666,0,10.04,1,0,0.62030391,0,0,0.794598949878938,389.8220295,21.92950764,0,10.17
17,12,0.75,1,0.1032,0.29103959,0,0,0.805128739990305,390.8553292,21.44497579,0,9.93,1,0,0.59475333,0,0,0.803515906759718,392.3491695,25.54984379,0,9.96
17,12,1,1,0.11,0.34010939,0,0,0.810363442318588,364.7086774,21.22899665,0,9.86,1,0,0.5640457,0,0,0.810363442318588,364.7086774,28.19562461,0,9.86
17,13,0.25,1,0.0916,0.20183947,0,0,0.822781788295369,413.4518466,23.88431968,0,9.23,1,36.0859647,0.74397424,0,0,0.849327046198434,489.5081942,21.0842749,0,8.75
17,13,0.5,1,0.1027,0.26868754,0,0,0.801706173785695,404.1553445,24.72221459,0,9.48,1,0,0.72137249,0,0,0.792714271400931,414.4351544,24.56857085,0,9.62
17,13,0.75,1,0.1144,0.31356792,0,0,0.794948109710841,394.8763092,25.12042765,0,9.69,1,0,0.69324844,0,0,0.791882628401108,395.5699191,27.28511465,0,9.73
17,13,1,1,0.12,0.39850943,0,0,0.805135689251061,383.5936915,23.25255178,0,9.47,1,0,0.6555584,0,0,0.805135689251061,383.5936915,31.6196104,0,9.47
17,14,0.25,1,0.548100000000013,0.23109676,0,0,0.81469833999932,439.357847,27.70685348,0,8.68,1,42.0546506,0.81115106,0,0,0.829985929118523,504.1989336,21.59540009,0,8.38
17,14,0.5,1,0.1148,0.274171,0,0,0.789797179775793,428.9202892,27.83477401,0,9,1,0,0.79533311,0,0,0.7849136612425,439.2771829,26.01281058,0,9.09
17,14,0.75,1,0.1233,0.35039276,0,0,0.800181993387015,424.1612142,26.98950883,0,9.13,1,0,1.16696634,0,0,0.800181993387015,424.1612142,30.67846379,0,9.13
17,14,1,1,0.13,0.43564543,0,0,0.786256836175371,413.5616087,25.91374941,0,9.29,1,0,0.72695524,0,0,0.786256836175371,413.5616087,37.95128383,0,9.29
17,15,0.25,1,0.234299999999998,0.23271124,0,0,0.790870074459522,444.8470456,30.39152603,0,8.69,1,40.7074898,0.9008807,0,0,0.821245401730071,514.8027116,25.17026119,0,8.19
17,15,0.5,1,0.1278,0.2965237,0,0,0.804166431600934,453.6707029,30.52837356,0,8.32,1,0,1.0879353,0,0,0.777726658555357,462.8979461,28.85114877,0,8.75
17,15,0.75,1,0.134,0.37505522,0,0,0.788515154606382,453.0450888,30.39408265,0,8.55,1,0,0.84976549,0,0,0.786958645775066,453.330261,33.41810797,0,8.57
17,15,1,1,0.14,0.45519557,0,0,0.81253228507515,442.8532536,29.56577023,0,8.35,1,0,0.80970687,0,0,0.81253228507515,442.8532536,37.75876951,0,8.35
17,16,0.25,1,1.43229999999997,0.39510628,0,0,0.793651058105682,488.6378604,32.92727982,0,8,1,64.5631621,0.96693805,0,0,0.805775596518179,564.8329626,25.29360884,0,7.77
17,16,0.5,1,0.1428,0.32180908,0,0,0.803252722870751,479.0201182,34.52042203,0,7.82,1,0,0.9598357,0,0,0.786742969413395,486.0858825,30.92322084,0,8.1
17,16,0.75,1,0.1443,0.40179479,0,0,0.797222954174783,461.213182,33.94980739,0,7.81,1,0,0.92128239,0,0,0.795596836486418,461.6076283,38.23340175,0,7.83
17,16,1,1,0.15,0.63912427,0,0,0.794494772630785,482.3843529,32.60815439,0,8.03,1,0,0.8648753,0,0,0.794494772630785,482.3843529,40.93226102,0,8.03
17,17,0.25,1,18.6061999999999,2.19620267,0,0,0.795898766888446,506.7354962,35.98536727,0,7.41,1,159.3560176,1.01757369,0,0,0.812954900721755,562.4563863,27.14752412,0,7.05
17,17,0.5,1,0.1648,0.34131715,0,0,0.791642048334569,513.4582683,36.64832555,0,7.35,1,108.5931032,1.01792195,0,0,0.786863475727648,519.2731138,34.43151012,0,7.45
17,17,0.75,1,0.1597,0.44212543,0,0,0.796056421289561,529.713086,36.40305087,0,7.38,1,109.8903103,0.96674707,0,0,0.796056421289561,529.713086,39.14574807,0,7.38
17,17,1,1,0.16,0.52450558,0,0,0.795661608872976,496.7015306,35.86013789,0,7.33,1,109.621372,0.89996875,0,0,0.795661608872976,496.7015306,44.34034087,0,7.33
17,18,0.25,1,70.0030999999994,6.20396968,0,0,0.795334438912873,526.9258308,37.95834216,0,7.11,1,204.3777853,1.08078213,0,0,0.795580006491157,582.5830967,26.78454296,0,7.09
17,18,0.5,1,114.291599999999,11.57575607,0,0,0.78912296167894,545.8432562,36.66068071,0,7.07,1,204.0628643,1.03414789,0,0,0.785663838469345,549.5534615,34.2037341,0,7.13
17,18,0.75,1,97.853999999999,11.70811217,0,0,0.79305124085593,530.2243532,36.40906549,0,6.97,1,186.4726498,0.99645671,0,0,0.789466824787765,530.2329229,39.42904449,0,7.02
17,18,1,1,107.712299999999,13.80217284,0,0,0.790372519323642,529.853472,36.24698738,0,6.9,1,189.697084,0.92688425,0,0,0.790372519323642,529.853472,44.32841439,0,6.9
17,19,0.25,1,161.261099999999,18.55179973,0,0,0.811135319591148,548.2574018,37.59815764,0,6.29,1,281.542221,1.11579952,0,0,0.800937475036325,607.7834625,27.21824122,0,6.56
17,19,0.5,1,200.6153,28.23957475,0,0,0.826181413891607,562.1391403,38.27082711,0,5.73,1,286.3170769,1.12873787,0,0,0.81633955606828,565.8585812,33.66526429,0,5.92
17,19,0.75,1,197.636,34.99107652,0,0,0.828182060239522,578.1312981,37.68946612,0,5.68,1,281.1569378,1.06410237,0,0,0.828182060239522,578.1312981,40.97794676,0,5.68
17,19,1,1,171.8683,33.26109931,0,0,0.793409294425017,550.3588175,36.61051259,0,6.71,1,245.7432042,1.00920137,0,0,0.793409294425017,550.3588175,44.14896028,0,6.71
17,20,0.25,1,228.837700000001,33.86153947,0,0,0.802724506955654,565.1259797,38.08201086,0,6.17,1,356.5946956,1.11577685,0,0,0.796204600919017,617.3264667,26.08607067,0,6.31
17,20,0.5,1,258.232800000003,47.59281764,0,0,0.801218606090728,599.0824405,39.17235516,0,6.05,1,345.3385712,1.16753315,0,0,0.801672906297959,602.3805223,32.91732048,0,6.04
17,20,0.75,1,277.251600000004,63.60410203,0,0,0.817579977138028,598.6357825,38.31578771,0,5.65,1,348.9186403,1.11112451,0,0,0.817579977138028,598.6357825,38.63041231,0,5.65
17,20,1,1,249.181500000002,71.98226625,0,0,0.799057097991494,584.3362009,36.80980406,0,6.17,1,332.4806161,1.02348348,0,0,0.799057097991494,584.3362009,45.52944126,0,6.17
18,2,0.25,1,0.0019,0.04045655,0,0,0.908299059822261,76.216786,4.75884166,0,16.48,1,3.0235643,0.12959757,0,0,0.986668952281906,88.9052399,5.68510892999999,0,16.09
18,2,0.5,1,0.0026,0.04328068,0,0,0.91720915492218,83.9209242,4.69375387,0,16.44,1,0,0.13086477,0,0,0.967349546490381,94.6420874,5.8977839,0,16.17
18,2,0.75,1,0.0054,0.05069543,0,0,0.905172403598549,82.8238039,4.90737384,0,16.46,1,0,0.12790198,0,0,0.947732501172366,89.0456282,5.99769179,0,16.25
18,2,1,1,0.01,0.05925809,0,0,0.905731195920109,85.5574177,4.54189691,0,16.48,1,0,0.12344209,0,0,0.905731195920109,85.5574177,6.4696908,0,16.48
18,3,0.25,1,0.0038,0.05532341,0,0,0.887828398387391,110.285211,6.11954714,0,15.88,1,6.6928717,0.15347385,0,0,0.98452971276062,136.8700762,7.04502966,0,15.18
18,3,0.5,1,0.0089,0.06655375,0,0,0.877148237212231,114.8808294,6.08715318,0,15.93,1,0,0.15003437,0,0,0.946807425857518,134.5456422,7.55849667,0,15.43
18,3,0.75,1,0.0143,0.07932483,0,0,0.868616059453184,116.8947807,6.49672527,0,15.9,1,0,0.14615481,0,0,0.901692186679552,125.2089407,7.58060779,0,15.72
18,3,1,1,0.02,0.09300971,0,0,0.886509216731064,120.6722434,6.36717117,0,15.86,1,0,0.1452321,0,0,0.886509216731064,120.6722434,8.13006664000001,0,15.86
18,4,0.25,1,0.0077,0.07620584,0,0,0.865860006365088,143.353952,8.39455549,0,15.24,1,7.5201964,0.18580621,0,0,0.966988154702502,182.7818181,7.786871,0,14.39
18,4,0.5,1,0.017,0.09311548,0,0,0.855612277505137,148.4156811,7.90365902,0,15.32,1,0,0.18243517,0,0,0.924978701549252,171.894007,8.75538211999999,0,14.8
