n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2,lpefficiency,lprevenue,lptime,lpwe1,lpwe2
5,16,1,1,338.625799999998,77.72786374,0,0,0.989614026980934,363.8336237,0.593608379999999,0,0.07,1,363.260417,0.05171864,0,0,0.989614026980934,363.8336237,8.61427887,0,0.07
5,17,0.25,1,229.8983,39.65483583,0,0,0.997644599223247,334.9437219,0.61482654,0,0.09,1,334.5855643,0.04910676,0,0,0.993264003558985,335.8076565,7.35493378,0,0.12
5,17,0.5,1,331.250499999998,69.06610632,0,0,0.997833279612597,381.8622187,0.63844874,0,0.02,1,380.4189489,0.05517789,0,0,0.996337213002847,382.2268076,7.80467085,0,0.03
5,17,0.75,1,332.523399999998,77.62855919,0,0,0.988697544114352,364.7281484,0.656366540000001,0,0.08,1,363.6595585,0.05599448,0,0,0.987391539561886,365.1979593,7.94739989,0,0.09
5,17,1,1,333.476399999998,81.76913044,0,0,0.994134795148594,361.8738072,0.58493153,0,0.04,1,360.738502,0.04976772,0,0,0.994134795148594,361.8738072,9.01028135,0,0.04
5,18,0.25,1,265.7499,47.13661802,0,0,0.995327452893322,358.4576608,0.60134067,0,0.07,1,357.7572633,0.05186234,0,0,0.989970432336975,359.2814118,7.33642206,0,0.11
5,18,0.5,1,340.8466,74.07674318,0,0,0.997344407906869,383.2964192,0.63895477,0,0.02,1,382.9138708,0.06051285,0,0,0.988221904520469,384.892721,10.65795902,0,0.08
5,18,0.75,1,343.432499999999,85.63942453,0,0,0.998590413042427,370.9473978,0.65930024,0,0.01,1,370.6887998,0.05847678,0,0,0.998590413042427,370.9473978,8.1704127,0,0.01
5,18,1,1,343.249699999999,86.68857697,0,0,0.991230919337558,368.8201598,0.62105348,0,0.06,1,368.145071,0.05332403,0,0,0.991230919337558,368.8201598,8.46562759,0,0.06
5,19,0.25,1,266.568899999998,50.80190018,0,0,0.996894089635607,359.9439984,0.59361048,0,0.05,1,359.7357923,0.05001766,0,0,0.994655303361107,360.4674751,7.35679325,0,0.07
5,19,0.5,1,346.272900000003,82.05092758,0,0,0.998615638754959,389.2052678,0.66555895,0,0.01,1,389.0018274,0.06099608,0,0,0.997100059324464,389.284157,7.7811637,0,0.02
5,19,0.75,1,352.006500000002,97.45472567,0,0,0.994048581984531,376.3064392,0.66949264,0,0.04,1,375.5228688,0.05973346,0,0,0.992694478964971,376.693352,12.01523501,0,0.05
5,19,1,1,345.664399999999,93.68162716,0,0,0.995515036451465,372.4136609,0.60974426,0,0.03,1,372.2648665,0.0526231,0,0,0.995515036451465,372.4136609,49.46205478,0,0.03
5,20,0.25,1,272.491199999998,50.15896054,0,0,0.998968555310615,366.967819,0.6264961,0,0.00999999999999999,1,366.9556836,0.05169288,0,0,0.996103749395961,367.4811137,7.37304447,0,0.03
5,20,0.5,1,343.561299999999,86.79583122,0,0,0.998716020669594,386.4524478,0.64931277,0,0.01,1,386.260579,0.06397822,0,0,0.99388225479073,386.850032,7.99351226,0,0.04
5,20,0.75,1,354.305000000001,102.68712003,0,0,0.995651240841075,383.360136,0.68647194,0,0.03,1,382.277625,0.06154992,0,0,0.995651240841075,383.360136,13.66570988,0,0.03
5,20,1,1,373.22920000001,107.41804091,0,0,0.99557317966906,393.226596,0.64336356,0,0.03,1,392.52279,0.05504908,0,0,0.99557317966906,393.226596,8.65862372,0,0.03
6,2,0.25,1,1.183,0.29315482,0,0,0.97098606000051,80.1938237,0.42309859,0,4.3,1,41.3650476,0.04469883,0,0,0.997315914228482,87.0419856,4.80757506,0,4.22
6,2,0.5,1,0.0031,0.05748576,0,0,0.894424951697188,84.8064876,0.39595031,0,4.47,1,5.6938586,0.0531841,0,0,0.956342901437812,95.9732875,5.4500057,0,4.21
6,2,0.75,1,0.0058,0.05308734,0,0,0.898212990997177,78.9180998,0.38554812,0,4.54,1,0,0.0636604400000001,0,0,0.926687042308338,85.0608498,11.42186547,0,4.41
6,2,1,1,0.01,0.05913843,0,0,0.902067261691613,84.3217467,0.38779664,0,4.54,1,0,0.06545414,0,0,0.902067261691613,84.3217467,5.18951771,0,4.54
6,3,0.25,1,1.91680000000009,0.37253023,0,0,0.947830388028159,105.7683146,0.45722631,0,3.9,1,60.5340569,0.0439476,0,0,0.985797151733353,116.157199,5.10600509,0,3.67
6,3,0.5,1,0.0102,0.06852245,0,0,0.861337940220119,108.0967842,0.48182662,0,3.94,1,14.462159,0.04172372,0,0,0.921976276352382,124.4400556,6.19655427,0,3.57
6,3,0.75,1,0.0145,0.08205921,0,0,0.876526244144216,118.1182215,0.50422895,0,3.97,1,0.946075900000001,0.04529997,0,0,0.906618195424965,126.114417,6.74979413,0,3.75
6,3,1,1,0.02,0.08009564,0,0,0.876218472231847,114.6703837,0.47435189,0,3.85,1,0,0.04338004,0,0,0.876218472231847,114.6703837,6.51414345,0,3.85
6,4,0.25,1,6.77370000000008,0.684879400000001,0,0,0.938641352423612,132.3191176,0.56219825,0,3.37,1,86.4563238,0.04863955,0,0,0.964707743145536,144.689884,6.11013254,0,3.33
6,4,0.5,1,0.977000000000015,0.2575267,0,0,0.861978316418674,148.599345,0.6032683,0,3.31,1,24.39532,0.05123052,0,0,0.907486093877339,170.0271529,7.06398556,0,2.99
6,4,0.75,1,0.0238,0.0980857800000001,0,0,0.856631382379578,154.0670076,0.62441968,0,3.35,1,1.6727302,0.05212722,0,0,0.872302068637745,162.5343045,7.31832247,0,3.22
6,4,1,1,0.03,0.1062126,0,0,0.869339476611091,145.4208931,0.60178308,0,3.28,1,0,0.04793075,0,0,0.869339476611091,145.4208931,7.44758662,0,3.28
6,5,0.25,1,12.9115,1.08434028,0,0,0.938081804100781,161.0969842,0.533655,0,2.81,1,111.6980106,0.04527438,0,0,0.944403734806417,177.8887059,6.86085434,0,2.77
6,5,0.5,1,0.455200000000002,0.26001086,0,0,0.850577668434543,168.6033175,0.69416858,0,2.8,1,42.0573589,0.05720822,0,0,0.886159060214074,189.3754301,7.81115858,0,2.5
6,5,0.75,1,0.0359,0.13353393,0,0,0.836998365707346,168.3872773,0.64173855,0,2.99,1,0.8661433,0.0527679,0,0,0.841383275687739,176.6479112,8.44081817999999,0,2.96
6,5,1,1,0.04,0.13217127,0,0,0.823926483423865,177.2160935,0.63581862,0,2.91,1,0,0.04897639,0,0,0.823926483423865,177.2160935,8.25599354,0,2.91
6,6,0.25,1,26.0755000000003,1.94849799,0,0,0.932869865235663,190.2495358,0.6361149,0,2.25,1,157.1371815,0.05232927,0,0,0.967999203462509,206.1107153,8.47697338,0,2.07
6,6,0.5,1,4.97560000000004,0.60126858,0,0,0.855290924962873,200.2189597,0.78917859,0,2.21,1,111.8798218,0.06719511,0,0,0.872665524070329,217.6436777,8.95373323000001,0,2.06
6,6,0.75,1,0.0471,0.14520799,0,0,0.844591150753296,210.5719344,0.78087756,0,2.1,1,102.8231132,0.05385087,0,0,0.836413764550609,218.2023135,9.25099973999999,0,2.16
6,6,1,1,0.05,0.162796,0,0,0.838081057397779,198.1014973,0.73641758,0,2.26,1,80.2286796,0.0532494,0,0,0.838081057397779,198.1014973,9.33008357000001,0,2.26
6,7,0.25,1,43.1398000000003,2.96576188,0,0,0.941705417862009,216.8720091,0.67581698,0,1.84,1,187.9801106,0.05132154,0,0,0.96439275177591,232.9995399,7.88633149,0,1.71
6,7,0.5,1,67.9457999999998,4.06034896,0,0,0.871134102958586,232.5546503,0.7482039,0,1.63,1,171.1737228,0.05562327,0,0,0.874650956786959,251.7308356,9.06803029999999,0,1.63
6,7,0.75,1,74.1787000000011,4.36185585,0,0,0.849312619433097,231.3954559,0.74355426,0,1.77,1,153.1728972,0.05604817,0,0,0.844621664031581,237.4473882,8.89160444,0,1.8
6,7,1,1,68.0593000000006,5.08551774,0,0,0.857638975063419,222.9725756,0.72890705,0,1.71,1,146.5384068,0.05210114,0,0,0.857638975063419,222.9725756,9.65620594,0,1.71
6,8,0.25,1,67.0742000000004,4.77623979,0,0,0.94557796604982,247.7558044,0.65529177,0,1.5,1,227.6487576,0.04986524,0,0,0.954207788119561,260.968805,8.00791314999999,0,1.52
6,8,0.5,1,116.007900000002,8.00500769,0,0,0.88082848088778,245.7498963,0.74574689,0,1.38,1,201.0012882,0.05808627,0,0,0.873877379202233,265.2672275,8.70193681,0,1.47
6,8,0.75,1,128.973100000002,10.48279789,0,0,0.88948863322709,258.0681027,0.741526,0,1.25,1,207.0560426,0.05556612,0,0,0.888361508973905,262.4378562,9.10561561999999,0,1.26
6,8,1,1,137.764700000002,10.0224332,0,0,0.865280063566375,251.3513454,0.6764143,0,1.46,1,198.7270008,0.05237558,0,0,0.865280063566375,251.3513454,14.62553526,0,1.46
6,9,0.25,1,85.3638000000003,6.90274118,0,0,0.962744624769856,266.484076,0.70402761,0,1.07,1,250.9588547,0.05475897,0,0,0.954708857676873,278.6732614,7.98199060999999,0,1.19
6,9,0.5,1,180.898100000002,15.21939419,0,0,0.943089661278176,292.5345185,0.74378082,0,0.6,1,274.6852353,0.05675976,0,0,0.929530034594661,300.8129013,8.6625229,0,0.74
6,9,0.75,1,175.698000000003,16.63346311,0,0,0.884550780542377,284.6869542,0.77023119,0,1.18,1,240.6817191,0.0612566,0,0,0.888434204334244,288.3488188,9.36683201,0,1.16
6,9,1,1,181.716700000002,17.61094296,0,0,0.904845326691019,277.8338812,0.92205987,0,0.98,1,244.5133116,0.05364404,0,0,0.904845326691019,277.8338812,10.40656554,0,0.98
6,10,0.25,1,133.502499999999,10.75475991,0,0,0.985076674022421,308.9681977,0.76554447,0,0.6,1,299.6060003,0.05726552,0,0,0.971659669775475,315.3255686,8.05843917999999,0,0.8
6,10,0.5,1,216.5149,21.90636216,0,0,0.938355447700434,301.2835133,0.78926556,0,0.65,1,282.8646478,0.06060906,0,0,0.913854241356155,312.542789,8.53204232999999,0,0.87
6,10,0.75,1,216.375000000002,24.73134156,0,0,0.913680663226388,301.091333,0.77616903,0,0.84,1,276.820761,0.06315363,0,0,0.914950654387471,303.4293597,9.31939289000001,0,0.83
6,10,1,1,224.804200000002,25.38894317,0,0,0.906969733407481,302.8672163,0.74272176,0,0.89,1,279.4851984,0.05464434,0,0,0.906969733407481,302.8672163,9.4254816,0,0.89
6,11,0.25,1,137.601900000001,13.46881217,0,0,0.970480388629753,308.3883257,0.72980311,0,0.64,1,296.6042883,0.05602576,0,0,0.96226161804662,319.2368926,8.07155032999999,0,0.79
6,11,0.5,1,233.697799999999,27.11122572,0,0,0.961115942535371,322.6174809,0.78526676,0,0.41,1,311.3554821,0.06063443,0,0,0.937733465449523,330.5029403,8.76130565,0,0.63
6,11,0.75,1,249.7895,32.78280578,0,0,0.932687244696057,324.5530452,0.79719168,0,0.65,1,299.4920451,0.06294915,0,0,0.921127904679383,326.3535756,9.42834204999999,0,0.75
6,11,1,1,251.024099999999,35.3091804,0,0,0.933367700680399,320.8530589,0.79075239,0,0.67,1,297.3949224,0.0607456,0,0,0.933367700680399,320.8530589,9.44526266,0,0.67
6,12,0.25,1,156.6046,16.64366302,0,0,0.981674101093508,331.8852398,0.73619028,0,0.45,1,325.6131947,0.05674433,0,0,0.972883100007864,338.874252,8.228033,0,0.56
6,12,0.5,1,271.057899999998,35.90842459,0,0,0.973769222025074,348.1979486,0.81770918,0,0.24,1,342.9354394,0.06350539,0,0,0.958042135949181,351.6241601,8.57878897,0,0.38
6,12,0.75,1,294.598099999994,43.30649473,0,0,0.966170876517084,347.4556261,0.80680257,0,0.32,1,338.7913792,0.06694048,0,0,0.966170876517084,348.0416676,9.14621784,0,0.32
6,12,1,1,291.472099999994,45.08392702,0,0,0.957714079306021,350.0551344,0.75026886,0,0.39,1,336.394164,0.05906658,0,0,0.957714079306021,350.0551344,9.37478692000001,0,0.39
6,13,0.25,1,192.987100000001,23.33870124,0,0,0.993612831681147,347.9892543,0.7638393,0,0.29,1,343.4835375,0.0576276,0,0,0.985620516370639,351.2934335,7.95808441,0,0.4
6,13,0.5,1,297.444799999995,46.04902893,0,0,0.97744001062962,371.6139668,0.85797415,0,0.23,1,363.9299367,0.06827321,0,0,0.968860437413807,375.8015675,8.60266277,0,0.3
6,13,0.75,1,290.123699999996,50.72183975,0,0,0.954580512783776,347.8198926,0.84835369,0,0.42,1,333.6222526,0.06872272,0,0,0.952193146014447,349.7634135,9.17908344,0,0.44
6,13,1,1,295.553599999995,50.60074694,0,0,0.965272142622672,351.7149086,0.80043182,0,0.32,1,340.2498744,0.06351932,0,0,0.965272142622672,351.7149086,9.45901816,0,0.32
6,14,0.25,1,220.4854,28.3446605,0,0,0.989656594081063,362.8682677,0.81610572,0,0.26,1,358.9504028,0.06231633,0,0,0.981145772530335,367.1362445,8.06217761,0,0.37
6,14,0.5,1,320.197399999993,54.50221128,0,0,0.981000689221684,381.4880871,0.87588155,0,0.17,1,376.8119564,0.07324668,0,0,0.966731601748606,383.7126977,8.90692081,0,0.29
6,14,0.75,1,330.523299999991,60.11317503,0,0,0.975836350441308,376.9379398,0.87220803,0,0.21,1,373.079256,0.07272276,0,0,0.970709993231396,377.6814433,9.10627563,0,0.25
6,14,1,1,309.796499999994,56.82216231,0,0,0.964259898020468,361.0022736,0.82254309,0,0.32,1,352.5831606,0.0657258,0,0,0.964259898020468,361.0022736,9.40283648,0,0.32
6,15,0.25,1,251.0562,35.64672375,0,0,0.98815063833059,387.1095391,0.80522684,0,0.19,1,384.7781946,0.06472625,0,0,0.976184583889509,390.7918784,8.31127871,0,0.31
6,15,0.5,1,338.945699999993,63.60099319,0,0,0.988979330172738,403.6889492,0.89500191,0,0.1,1,401.9023587,0.07500412,0,0,0.980350321801972,405.7908377,8.69678598,0,0.17
6,15,0.75,1,350.187399999993,73.12493239,0,0,0.977635996496102,386.5062735,0.87328872,0,0.2,1,381.7501329,0.07298717,0,0,0.973785903064409,386.7549927,9.43508020000001,0,0.23
6,15,1,1,332.284299999992,67.89016045,0,0,0.980142146223423,380.8567793,0.83863794,0,0.18,1,376.625436,0.06964557,0,0,0.980142146223423,380.8567793,9.77315759,0,0.18
6,16,0.25,1,261.865199999998,41.021191,0,0,0.986946373661159,378.323633,0.83665035,0,0.22,1,375.885311,0.06683327,0,0,0.982408226728278,382.4611118,8.32394131,0,0.29
6,16,0.5,1,357.210399999994,74.71588633,0,0,0.992835309670688,420.4871182,0.95570536,0,0.07,1,419.1402525,0.08038848,0,0,0.983114946285446,423.3702273,9.92017885,0,0.15
6,16,0.75,1,356.085999999991,87.74199454,0,0,0.975585731331015,396.9873237,0.9740677,0,0.21,1,393.1776554,0.08175139,0,0,0.967959605040923,398.7593891,10.24726355,0,0.27
6,16,1,1,363.103799999994,89.00016863,0,0,0.980215044040187,401.9404659,0.90123315,0,0.17,1,397.0363572,0.07242949,0,0,0.980215044040187,401.9404659,10.41669515,0,0.17
6,17,0.25,1,270.180099999998,50.25999664,0,0,0.993662461391871,390.6219257,0.88497832,0,0.09,1,389.3515589,0.06899266,0,0,0.987676063879445,393.5580922,11.66803858,0,0.18
6,17,0.5,1,359.465399999993,84.03506656,0,0,0.983216849305664,419.5224299,0.95731177,0,0.14,1,416.6724843,0.08065848,0,0,0.978412785956377,423.1900891,9.15982707999999,0,0.18
6,17,0.75,1,373.637499999993,97.2112828,0,0,0.986060349015612,413.7641782,0.978288580000001,0,0.12,1,411.169611,0.08323691,0,0,0.983372815159177,413.8381951,9.77471951999999,0,0.14
6,17,1,1,361.593399999993,91.97487966,0,0,0.981707259700009,404.3425073,0.87332635,0,0.16,1,398.422797,0.07085809,0,0,0.981707259700009,404.3425073,11.12321125,0,0.16
6,18,0.25,1,297.001099999998,58.39397974,0,0,0.995052101544272,415.8809173,0.93448173,0,0.08,1,415.0552325,0.07380455,0,0,0.990335831727223,417.7113653,8.94696913,0,0.13
6,18,0.5,1,381.561399999993,94.90560595,0,0,0.996211244832551,427.6014341,0.99816862,0,0.03,1,427.4314084,0.08611189,0,0,0.989594231333323,428.7481625,9.3453331,0,0.08
6,18,0.75,1,374.961599999993,101.09434778,0,0,0.982720945062498,413.1727501,1.27011058,0,0.15,1,408.9523788,0.08358706,0,0,0.982509432555669,413.9617488,9.78592701999999,0,0.15
6,18,1,1,392.043599999993,103.11382108,0,0,0.992880233720044,425.681235,0.89728502,0,0.06,1,424.5141156,0.0736365,0,0,0.992880233720044,425.681235,10.08399101,0,0.06
6,19,0.25,1,308.710699999998,61.07877364,0,0,0.990620295902556,418.2594817,1.23884182,0,0.11,1,416.9317756,0.07437468,0,0,0.990612476983923,419.1856169,8.51060467,0,0.11
6,19,0.5,1,402.427599999994,106.84040349,0,0,0.9987051712318,445.6833407,0.99702056,0,0.01,1,445.6195798,0.08589912,0,0,0.996186395738821,446.046824,9.53455851000001,0,0.03
6,19,0.75,1,390.559899999995,114.05338396,0,0,0.990210550813089,421.0050696,0.98233869,0,0.08,1,420.1898119,0.08451885,0,0,0.990210550813089,421.0050696,9.45179192000001,0,0.08
6,19,1,1,387.092299999994,114.3775551,0,0,0.986902430953306,418.8327844,0.9442293,0,0.11,1,417.5854356,0.07872211,0,0,0.986902430953306,418.8327844,10.48671095,0,0.11
6,20,0.25,1,319.193599999997,70.34749157,0,0,0.998946169133962,425.7899795,0.96294874,0,0.02,1,425.5534487,0.07875547,0,0,0.996950195875475,426.1569756,9.34376265,0,0.05
6,20,0.5,1,395.235999999995,111.35723133,0,0,0.995011095096713,440.7330056,1.01671643,0,0.04,1,439.8791796,0.08884863,0,0,0.992383488023987,440.9712582,9.68982460000001,0,0.06
6,20,0.75,1,402.717999999996,120.80842774,0,0,0.993562575991244,433.7173009,1.0387218,0,0.05,1,433.0554354,0.08958747,0,0,0.992162192259685,433.7275725,9.86405282000001,0,0.06
6,20,1,1,403.115299999995,130.38761802,0,0,0.991457555796985,437.4180663,0.95685961,0,0.07,1,436.246503,0.0819437,0,0,0.991457555796985,437.4180663,10.21271188,0,0.07
7,2,0.25,1,0.0012,0.04214905,0,0,0.95546059479945,83.9563215,0.51629832,0,5.25,1,34.2674054,0.04820853,0,0,0.991163686777372,91.2309576,4.96876387,0,5.15
7,2,0.5,1,0.0032,0.04969211,0,0,0.918779324449509,86.50888,0.59311496,0,5.45,1,3.1749343,0.05314904,0,0,0.97498379866136,96.8654926,5.68377879,0,5.16
7,2,0.75,1,0.0052,0.05348773,0,0,0.911310807525549,83.2427647,0.55004066,0,5.42,1,0,0.05012378,0,0,0.960799571904864,92.9405608,5.55011936,0,5.2
7,2,1,1,0.01,0.06181191,0,0,0.890250991681914,86.9297412,0.58115211,0,5.52,1,0,0.05091744,0,0,0.890250991681914,86.9297412,6.06598964,0,5.52
7,3,0.25,1,1.49909999999999,0.30222238,0,0,0.911383109984146,111.8728722,0.66435834,0,4.89,1,55.7149179,0.06043783,0,0,0.971594715306381,127.0939263,6.44817717999999,0,4.65
7,3,0.5,1,0.0105,0.07136744,0,0,0.870027891555833,118.5129349,0.76220755,0,4.89,1,11.0472397,0.0611262,0,0,0.937383340820049,136.3219718,7.50388268,0,4.48
7,3,0.75,1,0.0141,0.08274654,0,0,0.886356223311893,112.8888052,0.6837226,0,4.89,1,0,0.05444006,0,0,0.906262621223865,121.5206231,7.61445054,0,4.76
7,3,1,1,0.02,0.0968267600000001,0,0,0.872536338391894,120.4425555,0.76239456,0,4.96,1,0,0.06123287,0,0,0.872536338391894,120.4425555,8.02249925,0,4.96
7,4,0.25,1,2.66750000000005,0.48277019,0,0,0.92837010796936,131.1567114,0.717200540000001,0,4.4,1,71.9140243,0.05716974,0,0,0.971338758540221,146.789997,7.4076836,0,4.01
7,4,0.5,1,0.366500000000016,0.20658727,0,0,0.862657602619568,149.2789474,0.82697018,0,4.31,1,12.1546227,0.0678697,0,0,0.912144574331507,169.1956863,8.75710410999999,0,3.94
7,4,0.75,1,0.0251,0.10275805,0,0,0.849656133461954,145.5417305,0.78413556,0,4.4,1,0.4008835,0.06456899,0,0,0.870891753753646,155.2576977,7.83170231,0,4.24
7,4,1,1,0.03,0.11974314,0,0,0.863231662026155,145.9620625,0.779463129999999,0,4.38,1,0,0.06293821,0,0,0.863231662026155,145.9620625,8.32998928,0,4.38
7,5,0.25,1,9.85539999999988,0.863286439999999,0,0,0.926731114166364,170.1671519,0.81220482,0,3.63,1,111.4754825,0.06319796,0,0,0.958675718208589,191.0751884,7.47251459,0,3.44
7,5,0.5,1,0.117899999999999,0.15992443,0,0,0.844779769755355,167.9599153,1.03921313,0,3.93,1,17.7129877,0.08191308,0,0,0.868839767838536,193.2124675,9.67385570000001,0,3.68
7,5,0.75,1,0.0343,0.13093803,0,0,0.831151889740833,167.8960293,0.99638523,0,3.89,1,0,0.07891624,0,0,0.81626631741073,175.6387755,9.76577729000001,0,3.98
7,5,1,1,0.04,0.15097352,0,0,0.8393500775201,177.7391283,0.95883967,0,3.89,1,0,0.0744381,0,0,0.8393500775201,177.7391283,10.38314111,0,3.89
7,6,0.25,1,14.7934,1.29905539,0,0,0.920692936123536,199.3153687,0.98772539,0,3.09,1,142.0508143,0.07239977,0,0,0.944811209065554,222.0746128,8.97155509,0,2.96
7,6,0.5,1,0.209999999999997,0.21948796,0,0,0.848697002539237,192.2636457,1.20734591,0,3.15,1,31.8194492,0.08755766,0,0,0.864231469880782,217.436118,10.68776953,0,3
7,6,0.75,1,0.0453,0.16551597,0,0,0.816202472333989,202.5793833,1.25424296,0,3.37,1,0,0.11514379,0,0,0.815436498522721,211.0977765,11.19459156,0,3.37
7,6,1,1,0.05,0.20181591,0,0,0.823503896521263,207.3730753,1.1322929,0,3.32,1,0,0.09598705,0,0,0.823503896521263,207.3730753,11.65980794,0,3.32
7,7,0.25,1,26.9444,2.04158323,0,0,0.933033594519598,228.3046889,1.39388076,0,2.67,1,167.1209522,0.07330427,0,0,0.937153276423553,246.9812335,8.18589424,0,2.66
7,7,0.5,1,9.10939999999978,0.94809204,0,0,0.839884940341444,238.2312383,1.29774019,0,2.6,1,110.4692195,0.08120825,0,0,0.848747162688923,259.4374368,10.60319598,0,2.53
7,7,0.75,1,0.0584,0.21568101,0,0,0.819515164183446,218.006714,1.31238828,0,2.81,1,88.853609,0.08576559,0,0,0.810231114348306,225.9713305,11.42061296,0,2.88
7,7,1,1,0.06,0.22796609,0,0,0.830542172647674,234.513359,1.25977913,0,2.63,1,101.0230669,0.07977374,0,0,0.830542172647674,234.513359,11.94563932,0,2.63
7,8,0.25,1,45.0642000000006,2.76071582,0,0,0.92843718147358,268.5674774,1.03049846,0,1.89,1,228.4167934,0.07056091,0,0,0.934474288592256,293.3480292,8.76089835999999,0,2.01
7,8,0.5,1,75.5793000000004,4.24777461,0,0,0.854979716969042,264.3725986,1.82027899,0,2.06,1,183.5250465,0.0835384,0,0,0.864732518330847,285.8091037,10.39199625,0,1.99
7,8,0.75,1,86.822600000001,5.8799091,0,0,0.832762077898671,252.3130672,1.19889642,0,2.27,1,163.7652506,0.07831718,0,0,0.827204980479668,257.6427984,10.78544401,0,2.32
7,8,1,1,85.7899000000001,5.88065225,0,0,0.844899538859222,257.8535282,1.14521977,0,2.04,1,171.9761652,0.07165175,0,0,0.844899538859222,257.8535282,11.39188986,0,2.04
7,9,0.25,1,78.5010000000006,7.6735773,0,0,0.943471965360843,274.1872946,1.13083101,0,1.62,1,240.1662652,0.07198576,0,0,0.932988260447268,293.7955508,9.69361035000001,0,1.84
7,9,0.5,1,147.990800000003,12.17257146,0,0,0.885594485386448,288.6336579,1.84367921,0,1.43,1,237.4166229,0.08617105,0,0,0.879340430099553,304.8658689,11.08845629,0,1.52
7,9,0.75,1,135.433900000002,13.37509838,0,0,0.866602689583568,273.6922054,1.30023077,0,1.83,1,198.1872263,0.0858228,0,0,0.853729327274003,278.0513316,11.34666646,0,1.93
7,9,1,1,147.573400000003,14.42331028,0,0,0.874111702133881,279.4353492,1.18456201,0,1.6,1,213.0645776,0.07691436,0,0,0.874111702133881,279.4353492,11.75863894,0,1.6
7,10,0.25,1,119.153100000002,9.58414226,0,0,0.944947846824941,299.893364,1.21096449,0,1.37,1,278.2409807,0.08092077,0,0,0.937155450838585,318.978602,9.1944279,0,1.52
7,10,0.5,1,182.805000000004,18.45016127,0,0,0.886115732962588,302.8149974,1.34953424,0,1.44,1,252.8901283,0.09025355,0,0,0.879117944306402,318.382397,12.04050326,0,1.53
7,10,0.75,1,188.488900000004,21.7979093,0,0,0.88820004113583,294.150809,1.29597482,0,1.39,1,242.0939093,0.08910033,0,0,0.885839444829156,296.9793685,12.28373794,0,1.41
7,10,1,1,186.393500000005,20.4222081,0,0,0.869720940518167,311.0398296,1.23196606,0,1.6,1,248.4367305,0.08023774,0,0,0.869720940518167,311.0398296,12.47902635,0,1.6
7,11,0.25,1,126.2687,13.29588009,0,0,0.958976072826412,327.9728156,1.23507985,0,0.95,1,306.1866168,0.0819212,0,0,0.945428314372506,341.7542295,9.96676807000001,0,1.18
7,11,0.5,1,239.396100000002,30.17805994,0,0,0.916261586835735,343.6085308,1.41331584,0,0.95,1,315.8697312,0.09711557,0,0,0.909593460526057,356.2646511,11.51309544,0,1.03
7,11,0.75,1,259.698500000001,37.5465592,0,0,0.91811587980951,347.2377962,1.33259604,0,0.95,1,309.5059429,0.09341777,0,0,0.914077311525947,349.8516552,11.40055909,0,0.99
7,11,1,1,238.105700000002,32.84868042,0,0,0.893637762973451,325.2860476,1.24768094,0,1.27,1,284.7883997,0.08231074,0,0,0.893637762973451,325.2860476,12.35320875,0,1.27
7,12,0.25,1,177.992100000002,18.80398468,0,0,0.962989528120314,342.1028529,1.35831488,0,0.79,1,329.9192405,0.08109415,0,0,0.944251076943074,356.6569681,10.84993175,0,1.05
7,12,0.5,1,257.870300000001,36.77450306,0,0,0.928882273621524,355.5540676,1.34230331,0,0.81,1,339.0918599,0.09508741,0,0,0.917050693927738,367.8809031,10.29138216,0,0.93
7,12,0.75,1,275.955600000001,46.59350085,0,0,0.939050858125221,355.5029718,1.31574192,0,0.71,1,327.9938767,0.0975361,0,0,0.933180029819609,356.3808872,11.50241328,0,0.77
7,12,1,1,264.997600000001,39.83144353,0,0,0.923177877671294,347.0710435,1.50036654,0,0.88,1,317.1712754,0.08497856,0,0,0.923177877671294,347.0710435,11.71786963,0,0.88
7,13,0.25,1,207.891,25.8857809,0,0,0.975672371945618,382.8504909,1.63099104,0,0.54,1,374.3120015,0.08455638,0,0,0.964689660820905,392.6569106,9.65940807000001,0,0.69
7,13,0.5,1,288.536599999999,47.23098,0,0,0.95989227785643,370.0100964,1.37314593,0,0.44,1,361.6450495,0.09886335,0,0,0.935863522843714,377.6627298,10.52640854,0,0.69
7,13,0.75,1,305.533199999999,53.76970028,0,0,0.94094343780294,379.5233406,1.3493406,0,0.66,1,355.5412608,0.09647966,0,0,0.939861335946041,379.6923248,10.66078508,0,0.67
7,13,1,1,301.410299999998,53.22884115,0,0,0.941517395464933,369.4926699,1.40094457,0,0.66,1,350.037037,0.08879904,0,0,0.941517395464933,369.4926699,12.35653229,0,0.66
7,14,0.25,1,226.2075,30.93369734,0,0,0.985301222826635,398.8280816,1.32033727,0,0.39,1,390.6479714,0.08800944,0,0,0.969704236895075,407.7837262,9.67799037,0,0.59
7,14,0.5,1,319.187699999997,57.49000452,0,0,0.954118295107538,397.3615029,1.41905217,0,0.5,1,385.971964,0.10386601,0,0,0.943729176714271,404.6920982,10.72718288,0,0.6
7,14,0.75,1,330.529799999995,66.58824595,0,0,0.949135648088654,391.2974515,1.42918807,0,0.55,1,375.4330535,0.1013186,0,0,0.94742415009439,391.6106834,11.63068225,0,0.57
