n,m,p,ckefficiency,ckrevenue,cktime,ckwe1,ckwe2,evpefficiency,evprevenue,evptime,evpwe1,evpwe2,mweqefficiency,mweqrevenue,mweqtime,mweqwe1,mweqwe2
16,10,0.5,1,0.0404257621852897,5.77112121,0,0,0.932301263982225,0.86965969119339,13.5924807,0,0.436875,1,0.212347239896199,0.54202282,0,0
16,10,0.75,1,0.0263065677311363,4.72927704,0,0,0.953962731946472,0.889120911834638,14.23974472,0,0.411875,1,0.128171273507616,0.57482654,0,0
16,10,1,1,0.0187035618050338,4.70152757,0,0,0.953434290201202,0.90865929683547,14.10901469,0,0.409375,1,0.104249209068991,0.54152067,0,0
16,11,0.25,1,0.0921821867186097,8.53606783,0,0,0.938037831830999,0.848439628085806,14.18235774,0,0.4225,1,0.458893912162147,0.53854587,0,0
16,11,0.5,1,0.0405867967990588,5.50902132,0,0,0.943155202854824,0.869903492562622,16.52269211,0,0.37,1,0.226969248739716,0.66447895,0,0
16,11,0.75,1,0.0284567227970035,6.68030413,0,0,0.953106852919886,0.892620188082757,15.65688329,0,0.354375,1,0.140900641220004,0.6376063,0,0
16,11,1,1,0.0194184431810626,6.91175754,0,0,0.94705053015671,0.8967770201531,15.49048479,0,0.35625,1,0.10180271494389,0.62071544,0,0
16,12,0.25,1,0.113675425023351,11.18646214,0,0,0.933572371377509,0.852739279464956,16.02091656,0,0.385,1,0.49698115758828,0.60158554,0,0
16,12,0.5,1,0.0625404831951633,10.33202015,0,0,0.939904294157266,0.87844176888642,17.59298706,0,0.31875,1,0.248995900989183,0.70246182,0,0
16,12,0.75,1,0.0337225848438691,8.84701222,0,0,0.94850943540203,0.8888560686947,17.26713165,0,0.300625,1,0.150128543348365,0.7098977,0,0
16,12,1,1,0.0263456856592877,8.96818017,0,0,0.943229220086412,0.896005306994394,16.88094402,0,0.300625,1,0.114780220634263,0.76896187,0,0
16,13,0.25,1,0.143184660843598,15.42089204,0,0,0.937487067891132,0.857874987208447,17.15582681,0,0.330625,1,0.547007869746374,0.64493123,0,0
16,13,0.5,1,0.0737458541628446,14.53011263,0,0,0.934665314040235,0.85520086323746,19.41837545,0,0.27125,1,0.280020076918604,0.77535704,0,0
16,13,0.75,1,0.0446918250816224,14.93083538,0,0,0.942292509743665,0.88309889964446,19.08323033,0,0.248125,1,0.172186648652405,0.80469671,0,0
16,13,1,0.999999988336628,0.0320145777074387,12.07433937,0,0,0.942021690355987,0.895528485717301,18.04654892,0,0.245625,1,0.127121132177974,0.72901727,0,0
16,14,0.25,1,0.166052548679167,19.22572891,0,0,0.947267614432577,0.866521230218464,18.49603107,0,0.2775,1,0.590792776246013,0.75074733,0,0
16,14,0.5,0.99999996842592,0.102459626336145,20.01961826,0,0,0.939673226917857,0.871787565799275,20.83730819,0,0.2125,1,0.335037334800634,0.89052064,0,0
16,14,0.75,1,0.0665380610710439,20.86990185,0,0,0.937432977284458,0.882612253256294,21.03305516,0,0.19875,1,0.218368092789492,0.91158678,0,0
16,14,1,1,0.0421008959242594,16.67525414,0,0,0.945549937804018,0.898524766626713,21.02481473,0,0.184375,1,0.147227145751199,0.88508286,0,0
16,15,0.25,1,0.229075837056772,28.28939168,0,0,0.944484654495583,0.868470406171131,19.426274,0,0.24375,1,0.671403440682383,0.71285299,0,0
16,15,0.5,0.999999993088531,0.136658965832595,29.04796972,0,0,0.932492435375197,0.872392127692046,22.62619021,0,0.173125,1,0.425240062329294,0.85332166,0,0
16,15,0.75,1,0.0873360888767981,31.23420512,0,0,0.93630030808613,0.878529772130402,22.78464956,0,0.14375,1,0.273236808939793,0.87906067,0,0
16,15,1,1,0.0630644476755588,25.9036725,0,0,0.945412179444615,0.894786424834609,21.50902073,0,0.1275,1,0.195836371364193,0.81640813,0,0
16,16,0.25,0.999999884231839,0.274109037512388,40.74896203,0,0,0.952119698554809,0.867087695154097,21.90224017,0,0.210625,1,0.693244100567105,0.78270867,0,0
16,16,0.5,1,0.226285883314675,47.01744618,0,0,0.956329253535795,0.880840657335947,24.57843175,0,0.095,1,0.767621388658652,0.86070925,0,0
16,16,0.75,1,0.143010376330631,46.86214405,0,0,0.964855873837961,0.895366880858695,24.27177051,0,0.058125,1,0.844319816467688,0.84904521,0,0
16,16,1,1,0.110173641649925,43.79412102,0,0,0.979567960554443,0.911888192783402,23.30670886,0,0.03,1,0.897127308925913,0.81435868,0,0
16,17,0.25,1,0.344307014134101,55.18417364,0,0,0.953921761504242,0.873448386052865,22.61160007,0,0.164375,1,0.756722020935527,0.78900247,0,0
16,17,0.5,1,0.592413466079953,92.99447252,0,0,0.976775513095759,0.896140764283496,24.55990007,0,0.046875,1,0.859045135057638,0.87049406,0,0
16,17,0.75,0.999999994310314,0.743586578971474,128.15242856,0,0,0.987783704517968,0.923510401550885,24.30681372,0,0.02,1,0.912561004016468,0.85331737,0,0
16,17,1,1,0.816309210186066,169.46711415,0,0,0.996761302869503,0.941510758259448,24.1575267,0,0.004375,1,0.94056213499179,0.81705142,0,0
16,18,0.25,1,0.446970117917089,80.50991708,0,0,0.964092818641775,0.892840308033541,22.55146187,0,0.139375,1,0.808397622154133,0.77068985,0,0
16,18,0.5,1,0.699571994095252,148.35130083,0,0,0.982460341885753,0.913944553552259,24.40319519,0,0.030625,1,0.901626272107107,0.84816922,0,0
16,18,0.75,1,0.804598545936645,201.29518744,0,0,0.992480896874385,0.941126217156695,25.45030097,0,0.01125,1,0.937160183154428,0.86595956,0,0
16,18,1,1,0.864365487619411,248.09118427,0,0,0.999593913495152,0.957761612878562,22.94577092,0,0.000625,1,0.957732007271206,0.78827534,0,0
16,19,0.25,1,0.50790922303662,105.24212904,0,0,0.97006540866971,0.897423811360168,23.56356028,0,0.1025,1,0.845789375161777,0.82390091,0,0
16,19,0.5,1,0.760267721254085,200.89375992,0,0,0.993714898827117,0.934914452445537,25.22906369,0,0.0125,1,0.930200624023063,0.88031499,0,0
16,19,0.75,0.999999939437673,0.834824077076511,279.27412564,0,0,0.99874111897271,0.956540753868026,24.32456393,0,0.001875,1,0.956094875896209,0.86784772,0,0
16,19,1,1,0.88497183391429,346.72321706,0,0,1,0.967921751604126,23.98630925,0,0,1,0.967921751604126,0.82047528,0,0
16,20,0.25,1,0.516397441874843,120.56821071,0,0,0.976267694613543,0.915313288057777,24.02440415,0,0.08125,1,0.880515296189988,0.79841818,0,0
16,20,0.5,1,0.779051571353583,249.90185882,0,0,0.994013927285263,0.938670706721734,25.21853729,0,0.01,1,0.935059833780437,0.90242422,0,0
16,20,0.75,0.999999910100906,0.864556686831708,382.61952464,0,0,1,0.961651175789596,24.7152621,0,0,1,0.961651175789596,0.87658782,0,0
16,20,1,1,0.90185390183036,448.57208524,0,0,1,0.974947173540525,23.95832314,0,0,1,0.974947173540525,0.8276405,0,0
17,2,0.25,1,0.00537607160756832,0.26825581,0,0,0.975168716574653,0.943060122414186,4.24903403,0,0.889411764705882,1,0.26890280550298,0.14259738,0,0
17,2,0.5,1,0.00289915334612815,0.2649103,0,0,0.986869019618981,0.955883228707681,4.49763509,0,0.884117647058823,1,0.12079889216695,0.15251366,0,0
17,2,0.75,1,0.0008386294171211,0.16972643,0,0,0.975710817953766,0.953964746751022,4.40605337,0,0.885294117647059,1,0.0751440293323471,0.14916288,0,0
17,2,1,1,0.000712463463262104,0.18866515,0,0,0.985441077059016,0.966463617042525,4.36068759,0,0.884117647058823,1,0.0590778406972695,0.15115206,0,0
17,3,0.25,1,0.00809749677989473,0.43932786,0,0,0.955427111522372,0.908371823918481,5.8540795,0,0.837647058823529,1,0.290056051317861,0.20722114,0,0
17,3,0.5,1,0.00186877156577575,0.29677218,0,0,0.970072101712696,0.940379723106985,5.6112167,0,0.830588235294118,1,0.14472898634306,0.19971088,0,0
17,3,0.75,1,0.00242084589111793,0.33449397,0,0,0.981552360390431,0.947636770106837,5.83563658,0,0.827058823529412,1,0.0850516542662235,0.21625864,0,0
17,3,1,1,0.00200085653993288,0.38606168,0,0,0.978109915934499,0.955229165513179,5.93338943,0,0.827647058823529,1,0.0656869596183701,0.22726196,0,0
17,4,0.25,1,0.0136276411911552,0.53308434,0,0,0.955858128537941,0.895449067336346,7.02062732,0,0.785294117647059,1,0.316725011868922,0.22893712,0,0
17,4,0.5,1,0.00836789373608643,0.620936709999999,0,0,0.964877564063318,0.912409804098047,7.45447155,0,0.775882352941176,1,0.138328541980558,0.24188335,0,0
17,4,0.75,1,0.00268379922041462,0.39065241,0,0,0.978275406000596,0.935826520943787,7.4598491,0,0.770588235294118,1,0.0935430963542566,0.25340693,0,0
17,4,1,1,0.00265749293642487,0.56448331,0,0,0.977503025254897,0.943264431998122,7.28209075,0,0.770588235294118,1,0.0676216885613289,0.23778067,0,0
17,5,0.25,1,0.0176901271253883,0.71471969,0,0,0.944776587488501,0.870313100060214,8.64969073,0,0.741176470588235,1,0.311990517312911,0.28170504,0,0
17,5,0.5,1,0.00869474813288118,0.69218319,0,0,0.963344326913258,0.91090546957989,8.68654064,0,0.721176470588235,1,0.142919545582497,0.28360957,0,0
17,5,0.75,1,0.00551520140772044,0.68329089,0,0,0.967071695928599,0.920849975582431,9.14666,0,0.717647058823529,1,0.0919554436109833,0.349784,0,0
17,5,1,1,0.00460647082411759,0.69827174,0,0,0.961800279417743,0.929919049918916,8.75102355,0,0.718235294117647,1,0.067459007776815,0.28323086,0,0
17,6,0.25,1,0.0243078663486833,1.09849517,0,0,0.950689539630013,0.871783412305163,10.39542268,0,0.686470588235294,1,0.324550978121275,0.34542816,0,0
17,6,0.5,1,0.0149294078362131,1.33060607,0,0,0.961290618853162,0.893938996235313,10.2785429,0,0.667058823529412,1,0.1601995016924,0.33760983,0,0
17,6,0.75,1,0.00736409990768314,1.09790537,0,0,0.972439544692719,0.915171067176428,10.53297854,0,0.658823529411765,1,0.0905538464665428,0.35768107,0,0
17,6,1,1,0.00543573463820727,1.00873714,0,0,0.961787844472054,0.923187575848892,10.59933566,0,0.662352941176471,1,0.0699529824226363,0.36111477,0,0
17,7,0.25,1,0.0445902226731581,2.15593501,0,0,0.928840679793499,0.868259173921085,11.52587372,0,0.648823529411765,1,0.348519828347198,0.380265,0,0
17,7,0.5,1,0.0159607249035366,1.30109464,0,0,0.94904040879254,0.890813337529501,12.86785154,0,0.617058823529412,1,0.157430887084753,0.42943622,0,0
17,7,0.75,1,0.0119899508666256,1.74704844,0,0,0.964618369067029,0.915640626396389,11.89842664,0,0.605882352941177,1,0.101015622183458,0.39935907,0,0
17,7,1,1,0.00753921849615928,1.45611654,0,0,0.962698476107039,0.920427034714589,11.8020847,0,0.605882352941177,1,0.0752633560333073,0.40792741,0,0
17,8,0.25,1,0.04600925905094,2.68203939,0,0,0.943708394611008,0.869244967390482,13.03884571,0,0.586470588235294,1,0.381968738739011,0.4314995,0,0
17,8,0.5,1,0.0179388335974332,1.8472056,0,0,0.943788694230255,0.883530774216528,13.58622565,0,0.567058823529412,1,0.156818009147844,0.47099695,0,0
17,8,0.75,0.999999935236893,0.012527492035028,2.11481591,0,0,0.965985508208269,0.908021855470907,13.35807416,0,0.549411764705882,1,0.101804574068195,0.47030253,0,0
17,8,1,1,0.00781893838299821,1.54937146,0,0,0.966850784695167,0.919456901955651,13.48501761,0,0.547647058823529,1,0.0783416761318854,0.47124458,0,0
17,9,0.25,1,0.0516662961935483,3.74118934,0,0,0.93015259844572,0.857432219436569,14.22001603,0,0.549411764705882,1,0.362886015304341,0.4839469,0,0
17,9,0.5,1,0.0252115785753044,3.17807244,0,0,0.946166865391569,0.878312168810106,15.28727316,0,0.510588235294118,1,0.166256553758433,0.54786846,0,0
17,9,0.75,1,0.0163538158285035,3.06647706,0,0,0.944872519686546,0.897828382257044,15.61389574,0,0.505882352941176,1,0.107155893504403,0.56176991,0,0
17,9,1,1,0.0100469890908712,2.42500606,0,0,0.957585344989898,0.917200062292704,14.81406773,0,0.496470588235294,1,0.0823977950844846,0.52939264,0,0
17,10,0.25,1,0.063613038797301,4.83901058,0,0,0.942218032063205,0.857318164694569,16.45756047,0,0.495294117647059,1,0.402267560239601,0.56267555,0,0
17,10,0.5,1,0.0298748376602916,5.18045109,0,0,0.947678967961479,0.880732430332161,16.44276125,0,0.455294117647059,1,0.197372881030687,0.58972805,0,0
17,10,0.75,1,0.0191935763593605,4.81798751,0,0,0.957515609004415,0.894867166510438,17.1774885,0,0.442941176470588,1,0.117891480161174,0.62213004,0,0
17,10,1,1,0.0150384796750989,4.00313341,0,0,0.945367952001832,0.902892304377208,16.92463784,0,0.448823529411765,1,0.0867679301419745,0.60341163,0,0
17,11,0.25,1,0.0845909186120251,6.75697984,0,0,0.941631118254567,0.856193981383556,17.68029427,0,0.447647058823529,1,0.429430812863278,0.61558667,0,0
17,11,0.5,1,0.0320684133250076,4.85967617,0,0,0.946894144995946,0.879733723020541,19.1754856,0,0.400588235294118,1,0.209266319225625,0.69864485,0,0
17,11,0.75,1,0.0212800777355756,4.90339558,0,0,0.94913283722653,0.893432297426907,19.00017237,0,0.394705882352941,1,0.124769111124344,0.70526664,0,0
17,11,1,1,0.0179910664324389,5.25633094,0,0,0.94533421481939,0.899822578193619,18.65995558,0,0.394117647058824,1,0.0884625749309109,0.68295014,0,0
17,12,0.25,1,0.107372088881443,10.69535737,0,0,0.933661797848709,0.860021419978698,19.39468656,0,0.413529411764706,1,0.451885573197959,0.68276113,0,0
17,12,0.5,1,0.0420104050717337,8.06906549,0,0,0.946660830974609,0.882723652405955,20.53204038,0,0.348235294117647,1,0.217647283876733,0.77502339,0,0
17,12,0.75,0.999999891484756,0.0262049366221404,7.56072999,0,0,0.952827305357647,0.890377448584293,21.36498301,0,0.336470588235294,1,0.135235715030623,0.80214607,0,0
17,12,1,1,0.02107895431543,7.69734406,0,0,0.955724181574019,0.90631096041514,20.26780793,0,0.331176470588235,1,0.100457290319865,0.76418182,0,0
17,13,0.25,1,0.130603374573892,13.65610336,0,0,0.937404666145871,0.861675056366572,20.66020083,0,0.367058823529412,1,0.493824578540772,0.74354538,0,0
17,13,0.5,0.999999985095884,0.0627886660198271,12.43918334,0,0,0.941251411287267,0.872200921665128,22.89382499,0,0.302941176470588,1,0.250624942350274,0.88498838,0,0
17,13,0.75,1,0.0369511684915418,11.14544636,0,0,0.944185561454235,0.886377047839482,23.51590912,0,0.290588235294118,1,0.151422396753128,0.90856542,0,0
17,13,1,1,0.0282621372782926,12.59401976,0,0,0.934453713389899,0.887858570777023,22.5165364,0,0.295294117647059,1,0.113153402332637,0.87104367,0,0
17,14,0.25,1,0.16107187534333,19.70507137,0,0,0.937817563374783,0.851169697006218,23.51060282,0,0.317647058823529,1,0.534625628287771,0.81420461,0,0
17,14,0.5,1,0.0681848779512509,14.92186883,0,0,0.939307951415539,0.865764333930405,24.45832807,0,0.254705882352941,1,0.270720191535519,0.94570412,0,0
17,14,0.75,1,0.0436277219962541,16.34236357,0,0,0.935883305592731,0.882056479982101,26.19807426,0,0.244705882352941,1,0.17276283466929,1.00527065,0,0
17,14,1,1,0.0306517772968958,15.16693045,0,0,0.944609399517424,0.893399216853818,24.87787404,0,0.230588235294118,1,0.122839992312528,0.95056382,0,0
17,15,0.25,1,0.18390359430038,24.18658228,0,0,0.939612429351551,0.867682359896331,24.4377356,0,0.273529411764706,1,0.593644639622834,0.87877037,0,0
17,15,0.5,1,0.0968237617646983,23.31497473,0,0,0.937843786400865,0.869477447846868,27.59233679,0,0.207058823529412,1,0.317675069716572,1.05020453,0,0
17,15,0.75,1,0.0629534411341179,26.09867185,0,0,0.936569056226509,0.88293081924747,28.05398217,0,0.192941176470588,1,0.19597518280496,1.10009001,0,0
17,15,1,1,0.0475624348976492,24.72933601,0,0,0.943818862868998,0.896218900149661,26.9591531,0,0.178823529411765,1,0.149887223969854,1.0064389,0,0
17,16,0.25,1,0.226840617500468,35.04160321,0,0,0.944620718297762,0.869502028580841,26.19992911,0,0.235882352941176,1,0.648568724159167,0.88657184,0,0
17,16,0.5,1,0.148515198242619,38.28995173,0,0,0.936833002144744,0.870883692442503,30.19393424,0,0.161176470588235,1,0.42363802504847,1.07790254,0,0
17,16,0.75,1,0.0839912722187056,30.97841128,0,0,0.937678573072982,0.882840789182005,29.27515324,0,0.140588235294118,1,0.265645369075343,1.04040509,0,0
17,16,1,1,0.0588457909997705,29.07518806,0,0,0.93987225439061,0.898028368257899,28.1063415,0,0.129411764705882,1,0.194363284901117,1.00022674,0,0
17,17,0.25,1,0.278989381514564,46.11773291,0,0,0.946129613719616,0.866110124597016,28.04859935,0,0.204117647058824,1,0.71702104577961,0.91680246,0,0
17,17,0.5,1,0.21550020152825,52.41518831,0,0,0.956704562825593,0.875874667174284,30.9613661,0,0.0870588235294118,1,0.77895408150554,1.03032682,0,0
17,17,0.75,1,0.140703345002413,56.6527888,0,0,0.972834284646859,0.903591522754036,31.26877901,0,0.0441176470588235,1,0.861530543029069,1.0269555,0,0
17,17,1,1,0.100027710388613,48.36606938,0,0,0.984278523936808,0.923364150706691,31.36498192,0,0.0223529411764706,1,0.908442173099762,0.99413736,0,0
17,18,0.25,1,0.341944956703845,64.91362347,0,0,0.955084073784041,0.881804845889996,28.74889966,0,0.164705882352941,1,0.752864200522605,0.92159108,0,0
17,18,0.5,0.99999999608004,0.602711133399031,104.06391771,0,0,0.963713802648151,0.896602970377705,32.01809681,0,0.0641176470588235,1,0.861541676938389,1.04565799,0,0
17,18,0.75,1,0.762342246894213,150.74979502,0,0,0.990864245555293,0.931895096001165,31.21104,0,0.0141176470588235,1,0.927286264006635,1.02532909,0,0
17,18,1,1,0.810778940662252,185.87253202,0,0,0.99457884785849,0.938990461152628,29.89541264,0,0.00764705882352941,1,0.937493655979228,0.97815955,0,0
17,19,0.25,1,0.424152427793197,90.31979248,0,0,0.969476377725947,0.895816824974465,29.74882952,0,0.116470588235294,1,0.812709645757274,0.95093985,0,0
17,19,0.5,0.999999940593238,0.695232602603085,169.6376022,0,0,0.979949898853798,0.913187890040968,32.55012385,0,0.0352941176470588,1,0.897980208291351,1.06779359,0,0
17,19,0.75,1,0.815132517595923,234.53906304,0,0,0.994300308448018,0.937830594293899,32.15830592,0,0.00882352941176471,1,0.93423918052383,1.07788816,0,0
17,19,1,1,0.861740325018493,295.66187242,0,0,0.999127739683868,0.957057302280454,31.77553197,0,0.00117647058823529,1,0.956897794351666,1.0127425,0,0
17,20,0.25,1,0.506715125531401,122.10393654,0,0,0.97161234084379,0.899413838029926,32.05124277,0,0.0917647058823529,1,0.846974865013767,1.00889857,0,0
17,20,0.5,1,0.751905834172391,232.76373451,0,0,0.989631049747086,0.931889358744316,32.884697,0,0.0194117647058824,1,0.926897110217244,1.07586297,0,0
17,20,0.75,1,0.83954228043162,308.45355387,0,0,0.99841407914093,0.955905301575188,31.47928134,0,0.00235294117647059,1,0.955267415591925,1.04375117,0,0
17,20,1,1,0.88835724972609,402.47868534,0,0,1,0.967246176371373,30.68365616,0,0,1,0.967246176371373,1.00458042,0,0
18,2,0.25,1,0.0026837079161556,0.17838872,0,0,0.972718932669526,0.93726649276125,5.14026437,0,0.895,1,0.252146019973723,0.16072574,0,0
18,2,0.5,1,0.000180234200103231,0.07759534,0,0,0.995155684698789,0.969039818046431,4.97820623,0,0.889444444444444,1,0.116933520521153,0.15294536,0,0
18,2,0.75,1,0.00142946299410182,0.2429462,0,0,0.985647502971367,0.97152801462845,5.05704333,0,0.890555555555556,1,0.0751716919686451,0.15794526,0,0
18,2,1,1,0.000363843778669596,0.13733696,0,0,0.980902378682554,0.965727616205509,5.12582754,0,0.891111111111111,1,0.0519877797400131,0.16169913,0,0
18,3,0.25,1,0.00741088584556491,0.38275793,0,0,0.966954963384799,0.912806574048678,6.61735194,0,0.845,1,0.286034059392113,0.19177986,0,0
18,3,0.5,1,0.00198832896668503,0.31585804,0,0,0.986098359077895,0.945183974278431,6.66743708,0,0.836111111111111,1,0.127375295017882,0.21953917,0,0
18,3,0.75,1,0.00221130819563136,0.35157556,0,0,0.976023589903311,0.947367022707075,6.7301827,0,0.837777777777778,1,0.0728943380313643,0.22161581,0,0
18,3,1,1,0.0018112217466969,0.37504647,0,0,0.987535932576739,0.966850741042214,7.0651869,0,0.835555555555556,1,0.0607267514050547,0.27256441,0,0
18,4,0.25,1,0.0146828211894942,0.603295650000001,0,0,0.959494109563467,0.903672361062945,9.0110735,0,0.794444444444445,1,0.284944776280338,0.30540215,0,0
18,4,0.5,1,0.00768959128870698,0.55322464,0,0,0.960411455627794,0.916489385573865,8.50847861,0,0.789444444444445,1,0.132998582859937,0.25442189,0,0
18,4,0.75,1,0.00552210557896577,0.61414896,0,0,0.964814972929555,0.929937206582009,8.56661183,0,0.786666666666667,1,0.0768642820125293,0.25767551,0,0
18,4,1,1,0.00327088756622991,0.58932575,0,0,0.969835601504636,0.936325869746741,8.6448573,0,0.785,1,0.0620626009509165,0.25553769,0,0
18,5,0.25,1,0.0203482512731203,0.8811597,0,0,0.940810935090196,0.873541037977407,10.43755677,0,0.751666666666667,1,0.312079175127014,0.3020582,0,0
18,5,0.5,1,0.00900246804781754,0.750278099999999,0,0,0.971384375996167,0.913853006719769,10.82958561,0,0.733333333333333,1,0.134007454027481,0.32445713,0,0
18,5,0.75,1,0.00671650490885048,0.875231330000001,0,0,0.965375767004087,0.920296744244693,10.47634717,0,0.733333333333333,1,0.0834930219508924,0.32592917,0,0
18,5,1,1,0.00437306001025253,0.791392020000001,0,0,0.954896725139627,0.91713676641155,10.39946761,0,0.736111111111111,1,0.0584505770315408,0.31563933,0,0
18,6,0.25,1,0.0313204710771694,1.39187026,0,0,0.926241219657202,0.860364077097054,11.97554108,0,0.713888888888889,1,0.298394707901344,0.35684396,0,0
18,6,0.5,1,0.0109576657988369,1.07422977,0,0,0.944538472138381,0.893051504002331,11.90360073,0,0.691111111111111,1,0.138438245309211,0.37193482,0,0
18,6,0.75,1,0.00589628337745618,0.942026689999999,0,0,0.973035968312432,0.922302459281003,12.05517316,0,0.677222222222222,1,0.0845820943657409,0.37342281,0,0
18,6,1,1,0.00438020891944992,0.930834540000001,0,0,0.968726890019495,0.936795057217804,11.77308026,0,0.678333333333333,1,0.0658656747617983,0.35995229,0,0
18,7,0.25,1,0.0234180031196165,1.2586631,0,0,0.939037850513558,0.869045432494547,13.97638594,0,0.661666666666667,1,0.311616514646321,0.41741629,0,0
18,7,0.5,1,0.0112595020152433,1.17666299,0,0,0.955214538554344,0.897119240598478,14.13089555,0,0.635,1,0.139872910610364,0.45325527,0,0
18,7,0.75,1,0.0103054827734732,1.67049297,0,0,0.960516932657223,0.916471408922883,14.04504279,0,0.63,1,0.0959690050629535,0.44234852,0,0
18,7,1,1,0.00799808805904502,1.49344261,0,0,0.951857141219848,0.912950753665507,14.11082034,0,0.632222222222222,1,0.0676682216942801,0.43112283,0,0
18,8,0.25,1,0.0309952460884493,1.93980083,0,0,0.945620966855984,0.870286831647495,15.12611462,0,0.61,1,0.350170061749828,0.47624262,0,0
18,8,0.5,1,0.0141741751592706,1.6869439,0,0,0.970266450728112,0.896379637533211,15.87762879,0,0.573888888888889,1,0.145936763278594,0.52379495,0,0
18,8,0.75,1,0.00901111738245768,1.79619567,0,0,0.965487056402047,0.920061869765745,16.08887642,0,0.574444444444444,1,0.0973021614123124,0.51752234,0,0
18,8,1,1,0.00726777160400074,1.62463896,0,0,0.956563917260288,0.916531494000117,15.97571126,0,0.577222222222222,1,0.0715740208249064,0.50231942,0,0
18,9,0.25,1,0.0460390022112128,3.31162343,0,0,0.934046191053456,0.855633793969945,17.48887334,0,0.57,1,0.357236482446811,0.54141389,0,0
18,9,0.5,1,0.0229965942490508,2.86969244,0,0,0.939251804972403,0.883951544570681,18.53613836,0,0.542777777777778,1,0.14992820615054,0.60306411,0,0
18,9,0.75,1,0.0138832327716948,2.63830553,0,0,0.952814276610272,0.901445661538641,18.04811993,0,0.527777777777778,1,0.0946146744257973,0.59325031,0,0
18,9,1,1,0.00893780291900498,2.28436031,0,0,0.954962844106574,0.912883421235134,17.76898029,0,0.525555555555556,1,0.0739577615988624,0.58096773,0,0
18,10,0.25,1,0.054322265035096,4.51653844,0,0,0.935003327315361,0.857392254127402,18.80571573,0,0.519444444444444,1,0.339515049656257,0.6046568,0,0
18,10,0.5,0.999999954707703,0.0268218099676155,3.75596775,0,0,0.935191055658584,0.870083950126911,19.93420188,0,0.494444444444444,1,0.161500614571481,0.67086087,0,0
18,10,0.75,1,0.0183637587696984,4.12977426,0,0,0.954732323140905,0.900748402734843,20.28537097,0,0.475,1,0.110884027656397,0.68279012,0,0
18,10,1,1,0.0128802303825487,3.55493658,0,0,0.95534593398543,0.913467375171827,19.37959927,0,0.472777777777778,1,0.0770629549251185,0.65179782,0,0
18,11,0.25,1,0.0745795373942508,6.45861798,0,0,0.937845666819766,0.857616172772739,20.66012762,0,0.477222222222222,1,0.390487605600647,0.66821361,0,0
18,11,0.5,1,0.0311477140714755,5.58391537,0,0,0.943547145951659,0.871408589897026,21.98003497,0,0.437777777777778,1,0.171494225676894,0.77303021,0,0
18,11,0.75,0.999999948537859,0.0166378117357975,4.73387042,0,0,0.955022156321681,0.898594197333354,22.06579385,0,0.422777777777778,1,0.113709071196789,0.76089821,0,0
18,11,1,1,0.01348512211273,5.60543954,0,0,0.959248968697059,0.917435591841553,21.28103213,0,0.418333333333333,1,0.0908454527171188,0.73449055,0,0
18,12,0.25,1,0.0860124121855834,8.33654541,0,0,0.93438946308778,0.858795113033884,22.81125558,0,0.436666666666667,1,0.413732889972429,0.75388942,0,0
18,12,0.5,1,0.0406603061732864,6.88864745,0,0,0.934599365855963,0.868600405633493,24.75403913,0,0.395555555555556,1,0.191650999856334,0.99802802,0,0
18,12,0.75,1,0.0255551826006299,7.28703898,0,0,0.954572914976122,0.897060844555153,24.98366471,0,0.371666666666667,1,0.126714411156836,0.87066973,0,0
18,12,1,1,0.0179036674426098,7.82891712,0,0,0.955814282979784,0.905959123655061,24.54059904,0,0.367777777777778,1,0.0911914701736499,0.86027657,0,0
18,13,0.25,1,0.0930136514982244,10.6463548,0,0,0.940869578860625,0.866282971491303,24.96121462,0,0.378888888888889,1,0.439051762713238,0.86368688,0,0
18,13,0.5,1,0.0485209285142267,12.13677223,0,0,0.931791629675477,0.869180660467786,27.95730036,0,0.350555555555556,1,0.211091153396763,1.00229555,0,0
18,13,0.75,0.999999976738302,0.030066507648187,9.48069912,0,0,0.941546150276141,0.891504664301412,27.41373677,0,0.33,1,0.136024706912394,0.98730287,0,0
18,13,1,0.999999898806807,0.021681018970209,10.68510236,0,0,0.952749621677082,0.903514934049501,26.71245513,0,0.318333333333333,1,0.101699955564394,0.97191477,0,0
18,14,0.25,1,0.123250317331702,15.72889176,0,0,0.926236156600613,0.842904560860638,28.74373993,0,0.349444444444444,1,0.470387720063677,0.95475752,0,0
18,14,0.5,1,0.0556217651866089,14.44935221,0,0,0.93299410799329,0.866284852321758,28.90830674,0,0.298333333333333,1,0.222219021904973,1.13843229,0,0
18,14,0.75,0.999999991662449,0.0391866412902721,15.65990416,0,0,0.950394243209496,0.889794903273051,29.28189411,0,0.271666666666667,1,0.146518755414405,1.06327275,0,0
18,14,1,0.999999981691883,0.0260410923806824,12.15551954,0,0,0.947090615849317,0.90333255187115,29.48914612,0,0.271111111111111,1,0.10977440127668,1.05838939,0,0
18,15,0.25,1,0.164474375632151,24.7897541,0,0,0.934315325150728,0.861723890927454,29.84287333,0,0.316111111111111,1,0.52647986982835,0.99310717,0,0
18,15,0.5,1,0.0689000686418554,17.61123698,0,0,0.936799034551731,0.874314666091958,32.16144141,0,0.247777777777778,1,0.264531440183903,1.16167856,0,0
